Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
<<<<<<< HEAD
<<<<<<< HEAD
2006-05-05,37.28116989135742,0.0,51.189998626708984,0.0,51.279998779296875,51.15999984741211,51.279998779296875,0.0,1000
2006-05-08,37.28116989135742,0.0,51.189998626708984,0.0,51.189998626708984,50.470001220703125,50.61000061035156,0.0,9300
2006-05-09,37.41226577758789,0.0,51.369998931884766,0.0,51.599998474121094,51.04999923706055,51.04999923706055,0.0,37400
2006-05-10,37.78369140625,0.0,51.880001068115234,0.0,52.0099983215332,51.0,51.20000076293945,0.0,8600
2006-05-11,37.477813720703125,0.0,51.459999084472656,0.0,52.630001068115234,51.349998474121094,52.45000076293945,0.0,20600
2006-05-12,36.01394271850586,0.0,49.45000076293945,0.0,50.900001525878906,49.41999816894531,50.900001525878906,0.0,38400
2006-05-15,34.99436950683594,0.0,48.04999923706055,0.0,48.36000061035156,47.5,48.279998779296875,0.0,32300
2006-05-16,35.059898376464844,0.0,48.13999938964844,0.0,48.33000183105469,47.810001373291016,48.29999923706055,0.0,75300
2006-05-17,34.156822204589844,0.0,46.900001525878906,0.0,48.130001068115234,46.70000076293945,48.04999923706055,0.0,4900
2006-05-18,33.501346588134766,0.0,46.0,0.0,47.0,46.0,47.0,0.0,93100
2006-05-19,33.70527267456055,0.0,46.279998779296875,0.0,46.349998474121094,45.11000061035156,45.70000076293945,0.0,57800
2006-05-22,32.97697448730469,0.0,45.279998779296875,0.0,45.310001373291016,44.43000030517578,45.25,0.0,5900
2006-05-23,33.22459030151367,0.0,45.619998931884766,0.0,47.220001220703125,45.619998931884766,46.79999923706055,0.0,59600
2006-05-24,32.773048400878906,0.0,45.0,0.0,46.0,44.18000030517578,45.20000076293945,0.0,36000
2006-05-25,33.8072395324707,0.0,46.41999816894531,0.0,46.68000030517578,45.54999923706055,45.900001525878906,0.0,12300
2006-05-26,34.134971618652344,0.0,46.869998931884766,0.0,47.130001068115234,46.58000183105469,46.66999816894531,0.0,27600
2006-05-30,33.610595703125,0.0,46.150001525878906,0.0,47.5,46.150001525878906,47.5,0.0,2000
2006-05-31,34.57193374633789,0.0,47.470001220703125,0.0,47.47999954223633,46.41999816894531,46.75,0.0,2600
