Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2021-05-11,22.942209243774414,0.0,50.02000045776367,0.0,50.040000915527344,50.02000045776367,50.040000915527344,0.0,47300
2021-05-12,23.2816219329834,0.0,50.7599983215332,0.0,51.040000915527344,50.22999954223633,50.22999954223633,0.0,98400
2021-05-13,22.951383590698242,0.0,50.040000915527344,0.0,50.97999954223633,49.95000076293945,50.970001220703125,0.0,169400
2021-05-14,22.318435668945312,0.0,48.65999984741211,0.0,49.880001068115234,48.65999984741211,49.869998931884766,0.0,161400
2021-05-17,22.176246643066406,0.0,48.349998474121094,0.0,48.66999816894531,48.27000045776367,48.4900016784668,0.0,180500
2021-05-18,22.20835304260254,0.0,48.41999816894531,0.0,48.52000045776367,48.20000076293945,48.25,0.0,106800
2021-05-19,22.93303680419922,0.0,50.0,0.0,50.34000015258789,49.224998474121094,49.63999938964844,0.0,139000
2021-05-20,23.056882858276367,0.0,50.27000045776367,0.0,51.25,50.0,50.91999816894531,0.0,129800
2021-05-21,23.107322692871094,0.0,50.380001068115234,0.0,50.86000061035156,50.04999923706055,50.130001068115234,0.0,81100
2021-05-24,23.06605339050293,0.0,50.290000915527344,0.0,50.439998626708984,49.900001525878906,50.36000061035156,0.0,66100
2021-05-25,22.68077850341797,0.0,49.45000076293945,0.0,50.130001068115234,49.38999938964844,49.9900016784668,0.0,83200
2021-05-26,22.72664451599121,0.0,49.54999923706055,0.0,49.70000076293945,49.119998931884766,49.45000076293945,0.0,68800
2021-05-27,22.61656379699707,0.0,49.310001373291016,0.0,50.0,49.310001373291016,49.97999954223633,0.0,66700
2021-05-28,22.425296783447266,0.0,48.893001556396484,0.0,48.97999954223633,48.5,48.97999954223633,0.0,72300
2021-06-01,22.300086975097656,0.0,48.619998931884766,0.0,49.43000030517578,48.619998931884766,48.900001525878906,0.0,99200
2021-06-02,21.84142303466797,0.0,47.619998931884766,0.0,48.209999084472656,47.54999923706055,48.16999816894531,0.0,83900
2021-06-03,21.78638458251953,0.0,47.5,0.0,47.900001525878906,47.5,47.720001220703125,0.0,81500
