Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2012-05-18,42.0,45.0,38.0,38.2318000793457,38.2318000793457,580587742,0,0
2012-05-21,36.65999984741211,36.65999984741211,33.0,34.029998779296875,34.029998779296875,168309831,0,0
2012-05-22,32.59000015258789,33.59000015258789,30.940000534057617,31.0,31.0,102053826,0,0
2012-05-23,31.3799991607666,32.5,31.360000610351562,32.0,32.0,73488656,0,0
2012-05-24,32.97999954223633,33.209999084472656,31.770000457763672,33.029998779296875,33.029998779296875,50275879,0,0
2012-05-25,32.90999984741211,32.95000076293945,31.110000610351562,31.90999984741211,31.90999984741211,37189630,0,0
2012-05-29,31.479999542236328,31.690000534057617,28.649999618530273,28.84000015258789,28.84000015258789,78060799,0,0
2012-05-30,28.700000762939453,29.549999237060547,27.860000610351562,28.190000534057617,28.190000534057617,57267867,0,0
2012-05-31,28.540000915527344,29.670000076293945,26.829999923706055,29.600000381469727,29.600000381469727,111639200,0,0
2012-06-01,28.93000030517578,29.149999618530273,27.389999389648438,27.719999313354492,27.719999313354492,41855500,0,0
2012-06-04,27.200000762939453,27.649999618530273,26.440000534057617,26.899999618530273,26.899999618530273,35230290,0,0
2012-06-05,26.700000762939453,27.760000228881836,25.75,25.868999481201172,25.868999481201172,42473262,0,0
2012-06-06,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,26.809999465942383,61487019,0,0
2012-06-07,27.0,27.350000381469727,26.149999618530273,26.309999465942383,26.309999465942383,26167757,0,0
2012-06-08,26.579999923706055,27.760000228881836,26.440000534057617,27.100000381469727,27.100000381469727,38033420,0,0
2012-06-11,27.15999984741211,28.06999969482422,26.834999084472656,27.0049991607666,27.0049991607666,28225887,0,0
2012-06-12,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,27.399999618530273,15822414,0,0
2012-06-13,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,27.270000457763672,17118672,0,0
2012-06-14,27.690000534057617,28.31999969482422,27.3799991607666,28.290000915527344,28.290000915527344,16854124,0,0
2012-06-15,28.5,30.100000381469727,28.350000381469727,30.013999938964844,30.013999938964844,43563739,0,0
2012-06-18,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,31.40999984741211,42978209,0,0
2012-06-19,31.5,32.18000030517578,30.700000762939453,31.910999298095703,31.910999298095703,30848913,0,0
2012-06-20,31.920000076293945,31.928800582885742,31.149999618530273,31.600000381469727,31.600000381469727,15558921,0,0
2012-06-21,31.670000076293945,32.5,31.510000228881836,31.84000015258789,31.84000015258789,21875228,0,0
2012-06-22,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,33.04999923706055,74833976,0,0
