Date,Price,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,,,,
2004-12-02,81.02950286865234,0.0,119.33000183105469,0.0,119.87000274658203,119.01000213623047,119.0999984741211,0.0,60163500
2004-12-03,80.97517395019531,0.0,119.25,0.0,120.13999938964844,119.08999633789062,119.30999755859375,0.0,49067900
2004-12-06,80.94802856445312,0.0,119.20999908447266,0.0,119.63999938964844,118.83999633789062,119.20999908447266,0.0,33030500
2004-12-07,80.19426727294922,0.0,118.0999984741211,0.0,119.62000274658203,118.04000091552734,119.48999786376953,0.0,52047200
2004-12-08,80.662841796875,0.0,118.79000091552734,0.0,118.81999969482422,118.01000213623047,118.20999908447266,0.0,43895100
2004-12-09,80.94802856445312,0.0,119.20999908447266,0.0,119.45999908447266,117.7300033569336,118.13999938964844,0.0,60922800
2004-12-10,81.02950286865234,0.0,119.33000183105469,0.0,119.55999755859375,118.8499984741211,118.91999816894531,0.0,47828600
2004-12-13,81.7356948852539,0.0,120.37000274658203,0.0,120.4000015258789,119.3499984741211,119.76000213623047,0.0,38541000
2004-12-14,82.02088165283203,0.0,120.79000091552734,0.0,120.95999908447266,120.18000030517578,120.18000030517578,0.0,41500700
2004-12-15,82.08197784423828,0.0,120.87999725341797,0.0,121.11000061035156,120.30999755859375,120.69999694824219,0.0,46699200
2004-12-16,82.03446197509766,0.0,120.80999755859375,0.0,121.23999786376953,120.04000091552734,120.72000122070312,0.0,51641800
2004-12-17,81.48735046386719,0.0,119.44000244140625,0.568,119.97000122070312,119.16000366210938,119.45999908447266,0.0,70761900
2004-12-20,81.50776672363281,0.0,119.47000122070312,0.0,120.29000091552734,119.16999816894531,119.75,0.0,47187400
2004-12-21,82.13545227050781,0.0,120.38999938964844,0.0,120.4800033569336,119.45999908447266,119.5999984741211,0.0,33094200
2004-12-22,82.33330535888672,0.0,120.68000030517578,0.0,121.08000183105469,120.30000305175781,120.37999725341797,0.0,31500700
2004-12-23,82.39469909667969,0.0,120.7699966430664,0.0,121.27999877929688,120.66000366210938,120.87000274658203,0.0,25646100
2004-12-27,82.2241439819336,0.0,120.5199966430664,0.0,121.36000061035156,120.38999938964844,121.19999694824219,0.0,29944100
2004-12-28,82.67440032958984,0.0,121.18000030517578,0.0,121.33000183105469,120.5999984741211,120.63999938964844,0.0,23422900
2004-12-29,82.79722595214844,0.0,121.36000061035156,0.0,121.4000015258789,120.94999694824219,121.08000183105469,0.0,22650600
2004-12-30,82.64030456542969,0.0,121.12999725341797,0.0,121.56999969482422,121.04000091552734,121.4000015258789,0.0,21076900
2004-12-31,82.46290588378906,0.0,120.87000274658203,0.0,121.66000366210938,120.80000305175781,121.30000305175781,0.0,28648800
2005-01-03,82.07404327392578,0.0,120.30000305175781,0.0,121.76000213623047,119.9000015258789,121.55999755859375,0.0,55748000
2005-01-04,81.07113647460938,0.0,118.83000183105469,0.0,120.54000091552734,118.44000244140625,120.45999908447266,0.0,69167600
2005-01-05,80.51171112060547,0.0,118.01000213623047,0.0,119.25,118.0,118.73999786376953,0.0,65667300
2005-01-06,80.92102813720703,0.0,118.61000061035156,0.0,119.1500015258789,118.26000213623047,118.44000244140625,0.0,47814700
2005-01-07,80.80506896972656,0.0,118.44000244140625,0.0,119.2300033569336,118.12999725341797,118.97000122070312,0.0,55847700
2005-01-10,81.18714904785156,0.0,119.0,0.0,119.45999908447266,118.33999633789062,118.33999633789062,0.0,56563300
2005-01-11,80.62767028808594,0.0,118.18000030517578,0.0,118.73999786376953,117.98999786376953,118.63999938964844,0.0,63099700
2005-01-12,80.8937759399414,0.0,118.56999969482422,0.0,118.83999633789062,117.5199966430664,118.4000015258789,0.0,72720500
2005-01-13,80.24564361572266,0.0,117.62000274658203,0.0,118.7300033569336,117.5,118.63999938964844,0.0,55537500
2005-01-14,80.66861724853516,0.0,118.23999786376953,0.0,118.52999877929688,117.76000213623047,117.97000122070312,0.0,42032500
2005-01-18,81.50776672363281,0.0,119.47000122070312,0.0,119.62000274658203,117.94999694824219,118.05000305175781,0.0,57391700
2005-01-19,80.65496063232422,0.0,118.22000122070312,0.0,119.5199966430664,118.20999908447266,119.43000030517578,0.0,54378900
2005-01-20,80.16375732421875,0.0,117.5,0.0,118.19999694824219,117.29000091552734,117.88999938964844,0.0,72049300
2005-01-21,79.67253112792969,0.0,116.77999877929688,0.0,118.0,116.6500015258789,117.79000091552734,0.0,63160400
2005-01-24,79.515625,0.0,116.55000305175781,0.0,117.33999633789062,116.37000274658203,117.08999633789062,0.0,58441900
2005-01-25,79.74076843261719,0.0,116.87999725341797,0.0,117.47000122070312,116.72000122070312,116.91000366210938,0.0,68245000
2005-01-26,79.97955322265625,0.0,117.2300033569336,0.0,117.5999984741211,117.04000091552734,117.31999969482422,0.0,57195100
2005-01-27,80.11601257324219,0.0,117.43000030517578,0.0,117.75,116.9800033569336,117.19000244140625,0.0,55878800
2005-01-28,80.11601257324219,0.0,117.43000030517578,0.0,117.55000305175781,116.61000061035156,117.48999786376953,0.0,60738900
2005-01-31,80.61402893066406,0.0,118.16000366210938,0.0,118.25,117.70999908447266,117.94999694824219,0.0,52532700
2005-02-01,81.12571716308594,0.0,118.91000366210938,0.0,119.08000183105469,118.0999984741211,118.25,0.0,49841200
2005-02-02,81.37133026123047,0.0,119.2699966430664,0.0,119.58999633789062,118.9000015258789,119.05999755859375,0.0,52468900
2005-02-03,81.15984344482422,0.0,118.95999908447266,0.0,119.16000366210938,118.56999969482422,119.05999755859375,0.0,48837100
2005-02-04,82.02629852294922,0.0,120.2300033569336,0.0,120.43000030517578,118.9800033569336,119.0,0.0,50024600
2005-02-07,81.91712188720703,0.0,120.06999969482422,0.0,120.5199966430664,119.95999908447266,120.25,0.0,45412000
2005-02-08,82.01264953613281,0.0,120.20999908447266,0.0,120.6500015258789,120.06999969482422,120.16999816894531,0.0,39263500
2005-02-09,81.39862060546875,0.0,119.30999755859375,0.0,120.48999786376953,119.25,120.41999816894531,0.0,55279400
2005-02-10,81.69200897216797,0.0,119.73999786376953,0.0,120.0199966430664,119.26000213623047,119.66000366210938,0.0,45858600
2005-02-11,82.39469909667969,0.0,120.7699966430664,0.0,121.04000091552734,119.45999908447266,119.69999694824219,0.0,53133000
2005-02-14,82.33330535888672,0.0,120.68000030517578,0.0,120.86000061035156,120.4800033569336,120.69000244140625,0.0,32432100
2005-02-15,82.64030456542969,0.0,121.12999725341797,0.0,121.43000030517578,120.68000030517578,120.80000305175781,0.0,43852700
2005-02-16,82.69489288330078,0.0,121.20999908447266,0.0,121.45999908447266,120.66999816894531,120.93000030517578,0.0,55523000
2005-02-17,82.02629852294922,0.0,120.2300033569336,0.0,121.33000183105469,120.22000122070312,121.2300033569336,0.0,58124000
2005-02-18,82.13545227050781,0.0,120.38999938964844,0.0,120.4800033569336,119.9000015258789,120.23999786376953,0.0,47723300
2005-02-22,80.9142074584961,0.0,118.5999984741211,0.0,120.47000122070312,118.58000183105469,119.9000015258789,0.0,80697600
2005-02-23,81.49413299560547,0.0,119.44999694824219,0.0,119.56999969482422,118.62000274658203,118.93000030517578,0.0,68292600
2005-02-24,82.03311157226562,0.0,120.23999786376953,0.0,120.31999969482422,118.9800033569336,119.23999786376953,0.0,68563600
2005-02-25,82.84494018554688,0.0,121.43000030517578,0.0,121.66999816894531,120.18000030517578,120.2699966430664,0.0,60899900
2005-02-28,82.2991714477539,0.0,120.62999725341797,0.0,121.30000305175781,120.04000091552734,121.1500015258789,0.0,69381300
2005-03-01,82.70852661132812,0.0,121.2300033569336,0.0,121.5199966430664,120.77999877929688,120.81999969482422,0.0,47294400
2005-03-02,82.66761016845703,0.0,121.16999816894531,0.0,121.93000030517578,120.6500015258789,120.76000213623047,0.0,64226500
2005-03-03,82.70169067382812,0.0,121.22000122070312,0.0,121.9000015258789,120.69999694824219,121.66000366210938,0.0,61230800
2005-03-04,83.73189544677734,0.0,122.7300033569336,0.0,122.83000183105469,121.79000091552734,122.05000305175781,0.0,56168500
2005-03-07,83.77284240722656,0.0,122.79000091552734,0.0,123.25,122.4000015258789,122.66000366210938,0.0,43442400
2005-03-08,83.458984375,0.0,122.33000183105469,0.0,123.0,122.11000061035156,122.66999816894531,0.0,44362000
2005-03-09,82.53118896484375,0.0,120.97000122070312,0.0,122.29000091552734,120.95999908447266,121.97000122070312,0.0,73263600
2005-03-10,82.71534729003906,0.0,121.23999786376953,0.0,121.5,120.4000015258789,121.19999694824219,0.0,65149000
2005-03-11,82.13545227050781,0.0,120.38999938964844,0.0,121.72000122070312,120.16000366210938,121.30999755859375,0.0,57976500
2005-03-14,82.64712524414062,0.0,121.13999938964844,0.0,121.16000366210938,120.27999877929688,120.61000061035156,0.0,36336400
2005-03-15,81.96491241455078,0.0,120.13999938964844,0.0,121.45999908447266,120.08000183105469,121.41999816894531,0.0,62438500
2005-03-16,81.26898956298828,0.0,119.12000274658203,0.0,120.16000366210938,118.9000015258789,119.69999694824219,0.0,74874200
2005-03-17,81.4327163696289,0.0,119.36000061035156,0.0,119.73999786376953,118.9800033569336,119.30999755859375,0.0,62584200
2005-03-18,81.19093322753906,0.0,118.54000091552734,0.467,119.52999877929688,118.1500015258789,119.11000061035156,0.0,60232000
2005-03-21,80.88958740234375,0.0,118.0999984741211,0.0,118.77999877929688,117.76000213623047,118.70999908447266,0.0,61244300
2005-03-22,80.06768035888672,0.0,116.9000015258789,0.0,118.93000030517578,116.9000015258789,118.37000274658203,0.0,92472400
2005-03-23,80.13617706298828,0.0,117.0,0.0,117.72000122070312,116.75,116.94999694824219,0.0,70817300
2005-03-24,80.23204803466797,0.0,117.13999938964844,0.0,117.98999786376953,117.05999755859375,117.45999908447266,0.0,51932500
2005-03-28,80.34851837158203,0.0,117.30999755859375,0.0,117.94000244140625,117.30999755859375,117.41999816894531,0.0,46765500
2005-03-29,79.81425476074219,0.0,116.52999877929688,0.0,117.9000015258789,116.25,117.13999938964844,0.0,71160300
2005-03-30,80.94435119628906,0.0,118.18000030517578,0.0,118.19999694824219,116.7699966430664,116.77999877929688,0.0,62002100
2005-03-31,80.79368591308594,0.0,117.95999908447266,0.0,118.45999908447266,117.87000274658203,118.19000244140625,0.0,64575400
2005-04-01,80.4306869506836,0.0,117.43000030517578,0.0,118.98999786376953,116.91000366210938,118.62999725341797,0.0,95255300
2005-04-04,80.5676498413086,0.0,117.62999725341797,0.0,117.86000061035156,116.73999786376953,117.36000061035156,0.0,71581200
2005-04-05,80.95124053955078,0.0,118.19000244140625,0.0,118.37999725341797,117.66999816894531,117.77999877929688,0.0,46853900
2005-04-06,81.2320327758789,0.0,118.5999984741211,0.0,118.94999694824219,118.18000030517578,118.44999694824219,0.0,53268200
2005-04-07,81.67041015625,0.0,119.23999786376953,0.0,119.26000213623047,118.31999969482422,118.41000366210938,0.0,46734600
2005-04-08,80.82107543945312,0.0,118.0,0.0,119.20999908447266,118.0,119.16999816894531,0.0,63772900
2005-04-11,80.8826904296875,0.0,118.08999633789062,0.0,118.41999816894531,117.83000183105469,118.29000091552734,0.0,44945000
2005-04-12,81.30054473876953,0.0,118.69999694824219,0.0,119.05999755859375,117.06999969482422,117.88999938964844,0.0,86144800
2005-04-13,80.34169006347656,0.0,117.30000305175781,0.0,118.80000305175781,117.12999725341797,118.55999755859375,0.0,65949000
2005-04-14,79.293701171875,0.0,115.7699966430664,0.0,117.5,115.7699966430664,117.4000015258789,0.0,96119800
2005-04-15,78.18413543701172,0.0,114.1500015258789,0.0,116.19999694824219,114.0999984741211,115.73999786376953,0.0,128677300
2005-04-18,78.42383575439453,0.0,114.5,0.0,114.95999908447266,113.95999908447266,114.12000274658203,0.0,100035200
2005-04-19,79.047119140625,0.0,115.41000366210938,0.0,115.52999877929688,114.83000183105469,115.0999984741211,0.0,64930100
2005-04-20,77.94442749023438,0.0,113.80000305175781,0.0,115.62999725341797,113.55000305175781,115.37999725341797,0.0,107735900
2005-04-21,79.45809936523438,0.0,116.01000213623047,0.0,116.20999908447266,114.37999725341797,114.79000091552734,0.0,86952200
2005-04-22,79.15672302246094,0.0,115.56999969482422,0.0,116.5,114.2699966430664,115.73999786376953,0.0,88845800
2005-04-25,79.67728424072266,0.0,116.33000183105469,0.0,116.5,115.72000122070312,115.86000061035156,0.0,52284100
2005-04-26,78.9032974243164,0.0,115.19999694824219,0.0,116.7699966430664,115.1500015258789,115.95999908447266,0.0,72626000
2005-04-27,79.21154022216797,0.0,115.6500015258789,0.0,116.06999969482422,114.44000244140625,114.86000061035156,0.0,84131900
2005-04-28,78.21837615966797,0.0,114.19999694824219,0.0,115.68000030517578,114.19999694824219,115.2699966430664,0.0,72481500
2005-04-29,79.27997589111328,0.0,115.75,0.0,115.87000274658203,113.97000122070312,115.06999969482422,0.0,103993800
2005-05-02,79.7251968383789,0.0,116.4000015258789,0.0,116.41000366210938,115.5199966430664,116.06999969482422,0.0,56026400
2005-05-03,79.8621826171875,0.0,116.5999984741211,0.0,116.8499984741211,115.69000244140625,116.06999969482422,0.0,86000300
2005-05-04,80.47862243652344,0.0,117.5,0.0,117.75,116.27999877929688,116.6500015258789,0.0,81055700
2005-05-05,80.45121765136719,0.0,117.45999908447266,0.0,118.0,116.73999786376953,117.66999816894531,0.0,96906700
2005-05-06,80.19779968261719,0.0,117.08999633789062,0.0,117.98999786376953,117.05999755859375,117.93000030517578,0.0,67415400
2005-05-09,80.69782257080078,0.0,117.81999969482422,0.0,118.08000183105469,117.05000305175781,117.20999908447266,0.0,43750500
2005-05-10,79.8621826171875,0.0,116.5999984741211,0.0,117.5,116.38999938964844,117.36000061035156,0.0,74613500
2005-05-11,80.30052947998047,0.0,117.23999786376953,0.0,117.4000015258789,115.8499984741211,116.93000030517578,0.0,91647400
2005-05-12,79.4170150756836,0.0,115.94999694824219,0.0,117.58999633789062,115.94999694824219,117.31999969482422,0.0,95086800
2005-05-13,79.25946807861328,0.0,115.72000122070312,0.0,116.62000274658203,114.80000305175781,116.30000305175781,0.0,85267000
2005-05-16,79.99917602539062,0.0,116.80000305175781,0.0,116.83999633789062,115.66000366210938,115.69999694824219,0.0,49207000
2005-05-17,80.5334243774414,0.0,117.58000183105469,0.0,117.69999694824219,116.16000366210938,116.41000366210938,0.0,61071800
2005-05-18,81.36217498779297,0.0,118.79000091552734,0.0,119.08000183105469,118.01000213623047,118.08999633789062,0.0,77944900
2005-05-19,81.70462799072266,0.0,119.29000091552734,0.0,119.41000366210938,118.69999694824219,119.0199966430664,0.0,61768100
2005-05-20,81.58819580078125,0.0,119.12000274658203,0.0,119.38999938964844,118.73999786376953,119.33999633789062,0.0,46345500
2005-05-23,82.04025268554688,0.0,119.77999877929688,0.0,120.04000091552734,119.19000244140625,119.20999908447266,0.0,51047900
2005-05-24,81.84845733642578,0.0,119.5,0.0,119.83000183105469,119.19999694824219,119.44000244140625,0.0,50654100
2005-05-25,81.78681945800781,0.0,119.41000366210938,0.0,119.87000274658203,118.83000183105469,119.3499984741211,0.0,47608800
2005-05-26,82.22517395019531,0.0,120.05000305175781,0.0,120.20999908447266,119.62000274658203,119.79000091552734,0.0,43256200
2005-05-27,82.3621826171875,0.0,120.25,0.0,120.25,119.80000305175781,120.05999755859375,0.0,24596100
2005-05-31,81.83480834960938,0.0,119.4800033569336,0.0,120.16999816894531,119.4000015258789,120.08000183105469,0.0,43377200
2005-06-01,82.53338623046875,0.0,120.5,0.0,120.91999816894531,119.44999694824219,119.5199966430664,0.0,69611000
2005-06-02,82.71147918701172,0.0,120.76000213623047,0.0,120.83999633789062,120.0999984741211,120.2300033569336,0.0,39704500
2005-06-03,82.29367065429688,0.0,120.1500015258789,0.0,120.88999938964844,119.7300033569336,120.55000305175781,0.0,60999400
2005-06-06,82.21835327148438,0.0,120.04000091552734,0.0,120.19999694824219,119.55000305175781,119.94999694824219,0.0,36046400
2005-06-07,82.27997589111328,0.0,120.12999725341797,0.0,121.25,120.01000213623047,120.38999938964844,0.0,66501300
2005-06-08,82.1292953491211,0.0,119.91000366210938,0.0,120.58999633789062,119.66999816894531,120.43000030517578,0.0,46881200
2005-06-09,82.51972198486328,0.0,120.4800033569336,0.0,120.58000183105469,119.44000244140625,119.73999786376953,0.0,56653300
2005-06-10,82.32794189453125,0.0,120.19999694824219,0.0,120.6500015258789,119.5999984741211,120.55999755859375,0.0,36465300
2005-06-13,82.58822631835938,0.0,120.58000183105469,0.0,121.08000183105469,119.80999755859375,119.94000244140625,0.0,49383200
2005-06-14,82.78002166748047,0.0,120.86000061035156,0.0,121.19999694824219,120.37999725341797,120.44999694824219,0.0,33857100
2005-06-15,82.93750762939453,0.0,121.08999633789062,0.0,121.23999786376953,120.2300033569336,121.16000366210938,0.0,53195600
2005-06-16,83.14984893798828,0.0,121.4000015258789,0.0,121.63999938964844,120.91999816894531,121.05999755859375,0.0,46564500
2005-06-17,83.45791625976562,0.0,121.36000061035156,0.488,121.9000015258789,121.22000122070312,121.54000091552734,0.0,51529400
2005-06-20,83.48544311523438,0.0,121.4000015258789,0.0,121.83999633789062,120.94000244140625,121.08000183105469,0.0,41019400
2005-06-21,83.5335693359375,0.0,121.47000122070312,0.0,121.6500015258789,121.02999877929688,121.5,0.0,39879800
2005-06-22,83.60234069824219,0.0,121.56999969482422,0.0,121.94000244140625,121.06999969482422,121.68000030517578,0.0,46310100
2005-06-23,82.42642211914062,0.0,119.86000061035156,0.0,121.5999984741211,119.83000183105469,121.31999969482422,0.0,62185600
2005-06-24,81.82122802734375,0.0,118.9800033569336,0.0,120.01000213623047,118.83999633789062,119.87999725341797,0.0,58572500
2005-06-27,81.93814086914062,0.0,119.1500015258789,0.0,119.41000366210938,118.75,118.97000122070312,0.0,48183800
2005-06-28,82.62581634521484,0.0,120.1500015258789,0.0,120.23999786376953,119.37000274658203,119.4000015258789,0.0,41174200
2005-06-29,82.40576934814453,0.0,119.83000183105469,0.0,120.4000015258789,119.76000213623047,120.37000274658203,0.0,42316500
2005-06-30,81.95877075195312,0.0,119.18000030517578,0.0,120.31999969482422,118.94999694824219,120.22000122070312,0.0,62288800
2005-07-01,82.199462890625,0.0,119.52999877929688,0.0,119.80000305175781,119.20999908447266,119.44999694824219,0.0,49737500
2005-07-05,82.85960388183594,0.0,120.48999786376953,0.0,120.6500015258789,119.19000244140625,119.25,0.0,51549000
2005-07-06,82.16506958007812,0.0,119.4800033569336,0.0,120.6500015258789,119.41000366210938,120.38999938964844,0.0,52363600
2005-07-07,82.48826599121094,0.0,119.94999694824219,0.0,119.94999694824219,118.26000213623047,118.29000091552734,0.0,103268800
2005-07-08,83.4303970336914,0.0,121.31999969482422,0.0,121.31999969482422,119.72000122070312,119.97000122070312,0.0,64491200
2005-07-11,83.85678100585938,0.0,121.94000244140625,0.0,122.0999984741211,121.30999755859375,121.33000183105469,0.0,49688300
2005-07-12,84.07684326171875,0.0,122.26000213623047,0.0,122.62999725341797,121.63999938964844,121.98999786376953,0.0,51871100
2005-07-13,84.19373321533203,0.0,122.43000030517578,0.0,122.5199966430664,121.98999786376953,122.2699966430664,0.0,41182300
2005-07-14,84.5238265991211,0.0,122.91000366210938,0.0,123.44000244140625,122.48999786376953,122.9800033569336,0.0,63638800
2005-07-15,84.4757308959961,0.0,122.83999633789062,0.0,123.04000091552734,122.36000061035156,122.79000091552734,0.0,56075900
2005-07-18,84.13868713378906,0.0,122.3499984741211,0.0,122.62999725341797,122.05000305175781,122.5,0.0,56598400
2005-07-19,84.5994873046875,0.0,123.0199966430664,0.0,123.11000061035156,122.41000366210938,122.70999908447266,0.0,59165700
2005-07-20,84.88833618164062,0.0,123.44000244140625,0.0,123.7300033569336,122.30000305175781,122.58999633789062,0.0,69477000
2005-07-21,84.39315032958984,0.0,122.72000122070312,0.0,123.61000061035156,122.47000122070312,123.55000305175781,0.0,101110900
2005-07-22,84.95709228515625,0.0,123.54000091552734,0.0,123.55999755859375,122.62999725341797,122.87999725341797,0.0,52607100
2005-07-25,84.71639251708984,0.0,123.19000244140625,0.0,123.94999694824219,122.8499984741211,123.41000366210938,0.0,57301600
2005-07-26,84.81954956054688,0.0,123.33999633789062,0.0,123.52999877929688,122.94999694824219,123.2300033569336,0.0,42758800
2005-07-27,85.1290054321289,0.0,123.79000091552734,0.0,123.88999938964844,123.05000305175781,123.5,0.0,43181600
2005-07-28,85.66542053222656,0.0,124.56999969482422,0.0,124.63999938964844,123.63999938964844,123.95999908447266,0.0,47880700
2005-07-29,85.0946044921875,0.0,123.73999786376953,0.0,124.62999725341797,123.5,124.41000366210938,0.0,62358100
2005-08-01,85.03276824951172,0.0,123.6500015258789,0.0,124.04000091552734,123.44999694824219,123.83000183105469,0.0,40418200
2005-08-02,85.5416030883789,0.0,124.38999938964844,0.0,124.5999984741211,123.73999786376953,123.87000274658203,0.0,45147400
2005-08-03,85.76850891113281,0.0,124.72000122070312,0.0,124.73999786376953,124.12000274658203,124.25,0.0,36837200
2005-08-04,85.08084869384766,0.0,123.72000122070312,0.0,124.30999755859375,123.56999969482422,124.2300033569336,0.0,50855600
2005-08-05,84.5031967163086,0.0,122.87999725341797,0.0,123.9800033569336,122.66999816894531,123.44999694824219,0.0,53595500
2005-08-08,84.3450698852539,0.0,122.6500015258789,0.0,123.41000366210938,122.37999725341797,123.1500015258789,0.0,47616000
2005-08-09,84.85395050048828,0.0,123.38999938964844,0.0,123.58999633789062,122.87000274658203,123.05999755859375,0.0,47170000
2005-08-10,84.8127212524414,0.0,123.33000183105469,0.0,124.5,122.81999969482422,123.81999969482422,0.0,72863700
2005-08-11,85.1496353149414,0.0,123.81999969482422,0.0,124.02999877929688,123.01000213623047,123.2699966430664,0.0,58570200
2005-08-12,84.62699127197266,0.0,123.05999755859375,0.0,123.69000244140625,122.75,123.56999969482422,0.0,54776900
2005-08-15,85.1496353149414,0.0,123.81999969482422,0.0,123.87000274658203,122.83000183105469,123.22000122070312,0.0,36208500
2005-08-16,84.04244995117188,0.0,122.20999908447266,0.0,123.5199966430664,122.08999633789062,123.44000244140625,0.0,71942100
2005-08-17,84.03557586669922,0.0,122.19999694824219,0.0,122.87000274658203,122.02999877929688,122.19000244140625,0.0,62275100
2005-08-18,84.02867889404297,0.0,122.19000244140625,0.0,122.55999755859375,121.83999633789062,122.05000305175781,0.0,53388600
2005-08-19,84.22126007080078,0.0,122.47000122070312,0.0,122.81999969482422,122.19999694824219,122.62999725341797,0.0,39842100
2005-08-22,84.22126007080078,0.0,122.47000122070312,0.0,123.2300033569336,121.87999725341797,122.58000183105469,0.0,69912000
2005-08-23,84.0630874633789,0.0,122.23999786376953,0.0,122.61000061035156,121.1500015258789,122.5,0.0,55168600
2005-08-24,83.31352233886719,0.0,121.1500015258789,0.0,122.7300033569336,121.08999633789062,121.94000244140625,0.0,79104600
2005-08-25,83.61607360839844,0.0,121.58999633789062,0.0,121.66999816894531,121.20999908447266,121.3499984741211,0.0,35631100
2005-08-26,83.04529571533203,0.0,120.76000213623047,0.0,121.48999786376953,120.68000030517578,121.4800033569336,0.0,61956800
2005-08-29,83.68485260009766,0.0,121.69000244140625,0.0,121.77999877929688,120.37999725341797,120.41000366210938,0.0,56179200
2005-08-30,83.24473571777344,0.0,121.05000305175781,0.0,121.30000305175781,120.38999938964844,121.25,0.0,74160200
2005-08-31,84.29691314697266,0.0,122.58000183105469,0.0,122.66000366210938,120.73999786376953,121.19000244140625,0.0,102945200
2005-09-01,84.23501586914062,0.0,122.48999786376953,0.0,123.1500015258789,121.13999938964844,122.5199966430664,0.0,74578700
2005-09-02,84.0837173461914,0.0,122.2699966430664,0.0,122.87999725341797,122.04000091552734,122.8499984741211,0.0,47653400
2005-09-06,85.06710815429688,0.0,123.69999694824219,0.0,123.80000305175781,122.6500015258789,122.66000366210938,0.0,57251300
2005-09-07,85.2115478515625,0.0,123.91000366210938,0.0,124.12999725341797,123.45999908447266,123.62999725341797,0.0,41749700
2005-09-08,84.9295883178711,0.0,123.5,0.0,124.0,123.30999755859375,123.66000366210938,0.0,39068700
2005-09-09,85.68603515625,0.0,124.5999984741211,0.0,124.73999786376953,123.80000305175781,123.83000183105469,0.0,43093900
2005-09-12,85.51411437988281,0.0,124.3499984741211,0.0,124.66999816894531,124.2699966430664,124.44999694824219,0.0,33017600
2005-09-13,85.03960418701172,0.0,123.66000366210938,0.0,124.41999816894531,123.5199966430664,124.12999725341797,0.0,58427500
2005-09-14,84.73015594482422,0.0,123.20999908447266,0.0,123.91999816894531,123.0199966430664,123.73999786376953,0.0,57694600
2005-09-15,84.68889617919922,0.0,123.1500015258789,0.0,123.6500015258789,122.9000015258789,123.58999633789062,0.0,73156900
2005-09-16,85.29110717773438,0.0,123.5,0.522,123.73999786376953,122.87000274658203,123.30000305175781,0.0,75424100
2005-09-19,85.0079574584961,0.0,123.08999633789062,0.0,123.55000305175781,122.63999938964844,123.47000122070312,0.0,53355300
2005-09-20,84.28970336914062,0.0,122.05000305175781,0.0,123.61000061035156,121.87000274658203,123.19999694824219,0.0,84480300
2005-09-21,83.50240325927734,0.0,120.91000366210938,0.0,121.87000274658203,120.77999877929688,121.79000091552734,0.0,94469100
2005-09-22,83.79937744140625,0.0,121.33999633789062,0.0,121.66000366210938,120.44000244140625,120.94999694824219,0.0,84597200
2005-09-23,83.86842346191406,0.0,121.44000244140625,0.0,121.88999938964844,120.9000015258789,121.23999786376953,0.0,59368100
2005-09-26,83.96511840820312,0.0,121.58000183105469,0.0,122.23999786376953,121.08000183105469,122.0199966430664,0.0,70415400
2005-09-27,83.94438934326172,0.0,121.55000305175781,0.0,121.98999786376953,121.0199966430664,121.5199966430664,0.0,66150800
2005-09-28,84.02725982666016,0.0,121.66999816894531,0.0,122.12000274658203,121.19999694824219,121.93000030517578,0.0,58620500
2005-09-29,84.71096801757812,0.0,122.66000366210938,0.0,122.86000061035156,121.08000183105469,121.55000305175781,0.0,66607700
2005-09-30,84.97341918945312,0.0,123.04000091552734,0.0,123.04000091552734,121.73999786376953,122.62000274658203,0.0,47824200
2005-10-03,84.66954803466797,0.0,122.5999984741211,0.0,123.33999633789062,122.44999694824219,122.95999908447266,0.0,50994800
2005-10-04,83.71649169921875,0.0,121.22000122070312,0.0,123.02999877929688,121.16000366210938,122.79000091552734,0.0,60776300
2005-10-05,82.61843872070312,0.0,119.62999725341797,0.0,121.30999755859375,119.56999969482422,121.25,0.0,106052100
2005-10-06,82.32146453857422,0.0,119.19999694824219,0.0,120.26000213623047,118.16999816894531,119.77999877929688,0.0,140941800
2005-10-07,82.60462188720703,0.0,119.61000061035156,0.0,120.05000305175781,119.12999725341797,119.69999694824219,0.0,75661400
2005-10-10,81.90707397460938,0.0,118.5999984741211,0.0,119.70999908447266,118.30000305175781,119.68000030517578,0.0,52677000
2005-10-11,81.7896728515625,0.0,118.43000030517578,0.0,119.38999938964844,118.31999969482422,118.98999786376953,0.0,75629800
2005-10-12,81.14740753173828,0.0,117.5,0.0,119.12999725341797,117.41000366210938,118.38999938964844,0.0,100510400
2005-10-13,81.09909057617188,0.0,117.43000030517578,0.0,118.08000183105469,116.87999725341797,117.45999908447266,0.0,99052900
2005-10-14,81.95541381835938,0.0,118.66999816894531,0.0,118.80999755859375,117.55999755859375,118.12000274658203,0.0,88651000
2005-10-17,82.25931549072266,0.0,119.11000061035156,0.0,119.2699966430664,118.44999694824219,118.80000305175781,0.0,68109300
2005-10-18,81.36842346191406,0.0,117.81999969482422,0.0,118.95999908447266,117.80000305175781,118.94000244140625,0.0,74996900
2005-10-19,82.72199249267578,0.0,119.77999877929688,0.0,119.80000305175781,117.12000274658203,117.5,0.0,116563800
2005-10-20,81.26480865478516,0.0,117.66999816894531,0.0,119.80999755859375,117.30000305175781,119.48999786376953,0.0,131966700
