Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,VBB,VBB,VBB,VBB,VBB,VBB,VBB,VBB
Date,,,,,,,,
2021-12-13,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0
2021-12-14,0.0,24.860000610351562,0.0,24.860000610351562,24.860000610351562,24.860000610351562,0.0,0
2021-12-15,0.0,25.469999313354492,0.0,25.469999313354492,24.059999465942383,24.860000610351562,0.0,4794
2021-12-16,0.0,24.467500686645508,0.0,25.979999542236328,24.3700008392334,25.979999542236328,0.0,1719
2021-12-17,0.0,24.46419906616211,0.0,24.549999237060547,23.899999618530273,24.18000030517578,0.0,1304
2021-12-20,0.0,23.489999771118164,0.0,23.899999618530273,23.489999771118164,23.899999618530273,0.0,1797
2021-12-21,0.0,24.520000457763672,0.0,24.610000610351562,24.520000457763672,24.610000610351562,0.0,742
2021-12-22,0.0,24.8799991607666,0.0,24.8799991607666,24.8799991607666,24.8799991607666,0.0,1194
2021-12-23,0.0,25.734399795532227,0.0,25.734399795532227,25.645099639892578,25.645099639892578,0.0,2159
2021-12-27,0.0,25.9768009185791,0.0,26.200000762939453,25.83009910583496,26.040000915527344,0.0,2346
2021-12-28,0.0,25.969999313354492,0.0,25.969999313354492,25.969999313354492,25.969999313354492,0.0,539
2021-12-29,0.0,24.670000076293945,0.0,24.780000686645508,24.6200008392334,24.780000686645508,0.0,801
2021-12-30,0.0,24.81049919128418,0.0,25.1200008392334,24.6299991607666,24.6299991607666,0.0,2246
2021-12-31,0.0,24.22330093383789,0.0,24.649999618530273,24.22330093383789,24.6299991607666,0.0,550
2022-01-03,0.0,24.787399291992188,0.0,24.787399291992188,24.559999465942383,24.559999465942383,0.0,2080
2022-01-04,0.0,24.787399291992188,0.0,24.787399291992188,24.787399291992188,24.787399291992188,0.0,0
2022-01-05,0.0,23.088899612426758,0.0,23.920000076293945,23.088899612426758,23.920000076293945,0.0,387
2022-01-06,0.0,22.878999710083008,0.0,22.878999710083008,22.399999618530273,22.540000915527344,0.0,1114
2022-01-07,0.0,22.878999710083008,0.0,22.878999710083008,22.878999710083008,22.878999710083008,0.0,0
2022-01-10,0.0,21.709999084472656,0.0,21.709999084472656,21.56999969482422,21.56999969482422,0.0,407
2022-01-11,0.0,23.270000457763672,0.0,24.149999618530273,23.084999084472656,24.149999618530273,0.0,475
2022-01-12,0.0,23.879899978637695,0.0,24.229999542236328,23.879899978637695,24.229999542236328,0.0,222
2022-01-13,0.0,23.65999984741211,0.0,24.40999984741211,23.65999984741211,24.40999984741211,0.0,3470
2022-01-14,0.0,23.65999984741211,0.0,23.65999984741211,23.65999984741211,23.65999984741211,0.0,0
2022-01-18,0.0,21.694499969482422,0.0,21.780000686645508,21.694499969482422,21.780000686645508,0.0,485
2022-01-19,0.0,21.371700286865234,0.0,21.885000228881836,21.371700286865234,21.885000228881836,0.0,836
2022-01-20,0.0,21.0393009185791,0.0,22.239999771118164,21.0393009185791,21.959999084472656,0.0,3026
2022-01-21,0.0,19.13640022277832,0.0,20.540000915527344,19.13640022277832,20.540000915527344,0.0,1159
2022-01-24,0.0,18.976699829101562,0.0,19.0,17.510000228881836,19.0,0.0,2109
2022-01-25,0.0,19.0,0.0,19.299999237060547,19.0,19.289899826049805,0.0,1034
2022-01-26,0.0,18.361299514770508,0.0,19.649900436401367,18.361299514770508,19.390100479125977,0.0,1754
2022-01-27,0.0,17.46430015563965,0.0,18.47330093383789,17.46430015563965,18.47330093383789,0.0,1138
2022-01-28,0.0,18.30299949645996,0.0,18.30299949645996,17.229999542236328,17.25,0.0,1281
2022-01-31,0.0,19.736499786376953,0.0,19.736499786376953,19.448699951171875,19.448699951171875,0.0,737
2022-02-01,0.0,20.289899826049805,0.0,20.440000534057617,19.690000534057617,19.690000534057617,0.0,1012
2022-02-02,0.0,19.010299682617188,0.0,20.15999984741211,18.756200790405273,20.15999984741211,0.0,2061
2022-02-03,0.0,18.30660057067871,0.0,18.84000015258789,18.30660057067871,18.84000015258789,0.0,651
2022-02-04,0.0,19.516199111938477,0.0,19.600000381469727,19.28499984741211,19.28499984741211,0.0,880
2022-02-07,0.0,19.78569984436035,0.0,20.2549991607666,19.690000534057617,20.2549991607666,0.0,1769
2022-02-08,0.0,20.148500442504883,0.0,20.148500442504883,19.5,19.5,0.0,3726
2022-02-09,0.0,20.9955997467041,0.0,20.9955997467041,20.516000747680664,20.600000381469727,0.0,2639
2022-02-10,0.0,20.376100540161133,0.0,21.399999618530273,20.31999969482422,20.610000610351562,0.0,1785
2022-02-11,0.0,19.533899307250977,0.0,20.56999969482422,19.533899307250977,20.56999969482422,0.0,838
2022-02-14,0.0,19.559999465942383,0.0,20.059999465942383,19.3700008392334,19.3700008392334,0.0,5207
2022-02-15,0.0,20.75029945373535,0.0,21.039899826049805,20.309999465942383,20.309999465942383,0.0,1473
2022-02-16,0.0,20.470199584960938,0.0,20.470199584960938,20.360000610351562,20.360000610351562,0.0,1766
2022-02-17,0.0,19.168500900268555,0.0,19.761199951171875,19.168500900268555,19.761199951171875,0.0,2243
2022-02-18,0.0,19.168500900268555,0.0,19.168500900268555,19.168500900268555,19.168500900268555,0.0,0
2022-02-22,0.0,18.010000228881836,0.0,18.030000686645508,17.799999237060547,18.0,0.0,2848
2022-02-23,0.0,17.3700008392334,0.0,17.959999084472656,17.3700008392334,17.959999084472656,0.0,4697
2022-02-24,0.0,18.110000610351562,0.0,18.110000610351562,16.700000762939453,16.700000762939453,0.0,1357
2022-02-25,0.0,18.856000900268555,0.0,18.856000900268555,18.27989959716797,18.559999465942383,0.0,2298
2022-02-28,0.0,19.738500595092773,0.0,19.738500595092773,19.469999313354492,19.489999771118164,0.0,818
2022-03-01,0.0,19.722999572753906,0.0,20.088600158691406,19.53499984741211,19.959999084472656,0.0,1730
2022-03-02,0.0,19.600000381469727,0.0,19.69339942932129,19.600000381469727,19.69339942932129,0.0,373
2022-03-03,0.0,18.527099609375,0.0,18.8799991607666,18.527099609375,18.8799991607666,0.0,925
2022-03-04,0.0,18.527099609375,0.0,18.527099609375,18.527099609375,18.527099609375,0.0,0
2022-03-07,0.0,16.92060089111328,0.0,17.299999237060547,16.92060089111328,17.299999237060547,0.0,341
2022-03-08,0.0,17.260099411010742,0.0,17.66670036315918,17.260099411010742,17.66670036315918,0.0,650
2022-03-09,0.0,18.68000030517578,0.0,18.68000030517578,18.68000030517578,18.68000030517578,0.0,282
2022-03-10,0.0,18.100000381469727,0.0,19.0,18.100000381469727,19.0,0.0,892
