Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,MLTI,MLTI,MLTI,MLTI,MLTI,MLTI,MLTI,MLTI
Date,,,,,,,,
Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2015-09-29,0.0,25.18000030517578,0.0,25.18000030517578,25.18000030517578,25.18000030517578,0.0,0
2015-09-30,0.0,25.18000030517578,0.0,25.200000762939453,24.950000762939453,24.950000762939453,0.0,515
2015-10-01,0.0,25.309999465942383,0.0,25.349899291992188,25.309999465942383,25.349899291992188,0.0,800
2015-10-02,0.0,25.329999923706055,0.0,25.329999923706055,25.329999923706055,25.329999923706055,0.0,605
2015-10-05,0.0,25.908100128173828,0.0,25.908100128173828,25.908100128173828,25.908100128173828,0.0,0
2015-10-06,0.0,26.040000915527344,0.0,26.040000915527344,25.959999084472656,25.959999084472656,0.0,1330
2015-10-07,0.0,26.34000015258789,0.0,26.43600082397461,26.17799949645996,26.219999313354492,0.0,2330
2015-10-08,0.0,26.321199417114258,0.0,26.321199417114258,26.309999465942383,26.309999465942383,0.0,540
2015-10-09,0.0,26.440000534057617,0.0,26.6200008392334,26.429899215698242,26.429899215698242,0.0,2750
2015-10-12,0.0,26.469999313354492,0.0,26.469999313354492,26.469999313354492,26.469999313354492,0.0,750
2015-10-13,0.0,26.280000686645508,0.0,26.360000610351562,26.280000686645508,26.360000610351562,0.0,614
2015-10-14,0.0,26.260000228881836,0.0,26.280000686645508,26.260000228881836,26.280000686645508,0.0,255
2015-10-15,0.0,26.24959945678711,0.0,26.25,26.24959945678711,26.25,0.0,350
2015-10-16,0.0,26.3700008392334,0.0,26.3700008392334,26.3700008392334,26.3700008392334,0.0,150
2015-10-19,0.0,26.3799991607666,0.0,26.3799991607666,26.3700008392334,26.3700008392334,0.0,1000
2015-10-20,0.0,26.372699737548828,0.0,26.450000762939453,26.372699737548828,26.449899673461914,0.0,958
2015-10-21,0.0,26.33060073852539,0.0,26.33060073852539,26.33060073852539,26.33060073852539,0.0,0
2015-10-22,0.0,26.492300033569336,0.0,26.492300033569336,26.492300033569336,26.492300033569336,0.0,0
2015-10-23,0.0,26.540000915527344,0.0,26.540000915527344,26.540000915527344,26.540000915527344,0.0,400
2015-10-26,0.0,26.41010093688965,0.0,26.520000457763672,26.41010093688965,26.520000457763672,0.0,600
2015-10-27,0.0,26.229999542236328,0.0,26.229999542236328,26.229999542236328,26.229999542236328,0.0,678
2015-10-28,0.0,26.298599243164062,0.0,26.298599243164062,26.298599243164062,26.298599243164062,0.0,0
2015-10-29,0.0,26.170000076293945,0.0,26.170000076293945,26.170000076293945,26.170000076293945,0.0,203
2015-10-30,0.0,26.160999298095703,0.0,26.160999298095703,26.160999298095703,26.160999298095703,0.0,0
2015-11-02,0.0,26.285999298095703,0.0,26.285999298095703,26.0,26.0,0.0,1150
2015-11-03,0.0,26.44499969482422,0.0,26.44499969482422,26.44499969482422,26.44499969482422,0.0,0
2015-11-04,0.0,26.299999237060547,0.0,26.299999237060547,26.299999237060547,26.299999237060547,0.0,3750
2015-11-05,0.0,26.269899368286133,0.0,26.288000106811523,26.25,26.280000686645508,0.0,5162
2015-11-06,0.0,26.049999237060547,0.0,26.049999237060547,26.039899826049805,26.040000915527344,0.0,700
2015-11-09,0.0,25.920000076293945,0.0,25.920000076293945,25.90999984741211,25.920000076293945,0.0,11000
2015-11-10,0.0,25.829999923706055,0.0,25.829999923706055,25.81999969482422,25.81999969482422,0.0,8829
2015-11-11,0.0,25.920000076293945,0.0,25.959999084472656,25.920000076293945,25.959999084472656,0.0,888
2015-11-12,0.0,25.780000686645508,0.0,25.780000686645508,25.700000762939453,25.700000762939453,0.0,340
2015-11-13,0.0,25.649999618530273,0.0,25.670000076293945,25.649999618530273,25.670000076293945,0.0,1921
2015-11-16,0.0,25.770000457763672,0.0,25.770000457763672,25.770000457763672,25.770000457763672,0.0,0
2015-11-17,0.0,25.799999237060547,0.0,25.799999237060547,25.799999237060547,25.799999237060547,0.0,540
2015-11-18,0.0,25.899999618530273,0.0,25.899999618530273,25.899999618530273,25.899999618530273,0.0,0
2015-11-19,0.0,25.9335994720459,0.0,25.9335994720459,25.900100708007812,25.900100708007812,0.0,201
2015-11-20,0.0,26.019899368286133,0.0,26.079999923706055,26.019899368286133,26.079999923706055,0.0,1240
2015-11-23,0.0,26.040000915527344,0.0,26.040000915527344,26.040000915527344,26.040000915527344,0.0,200
2015-11-24,0.0,26.044200897216797,0.0,26.044200897216797,26.044200897216797,26.044200897216797,0.0,0
2015-11-25,0.0,26.010000228881836,0.0,26.56999969482422,26.010000228881836,26.56999969482422,0.0,1126
2015-11-27,0.0,26.118799209594727,0.0,26.118799209594727,26.118799209594727,26.118799209594727,0.0,0
2015-11-30,0.0,26.12380027770996,0.0,26.12380027770996,26.100000381469727,26.1200008392334,0.0,1894
2015-12-01,0.0,26.191099166870117,0.0,26.191099166870117,26.191099166870117,26.191099166870117,0.0,0
2015-12-02,0.0,25.949399948120117,0.0,25.949399948120117,25.949399948120117,25.949399948120117,0.0,0
2015-12-03,0.0,25.797399520874023,0.0,25.797399520874023,25.797399520874023,25.797399520874023,0.0,0
2015-12-04,0.0,25.888399124145508,0.0,25.888399124145508,25.888399124145508,25.888399124145508,0.0,0
2015-12-07,0.0,25.570100784301758,0.0,25.570100784301758,25.570100784301758,25.570100784301758,0.0,125
