Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,OIH,OIH,OIH,OIH,OIH,OIH,OIH,OIH
Date,,,,,,,,
2001-06-20,0.0,355.2507629394531,0.0,367.8101470350309,355.2507629394531,355.2507629394531,0.0,17190
2001-06-21,0.0,340.8074645996094,0.0,356.82065286139994,334.6623457525885,355.25074532699074,0.0,167805
2001-06-22,0.0,339.7757873535156,0.0,346.0554581836346,330.8496670967392,340.44861069480976,0.0,137505
2001-06-25,0.0,339.3271484375,0.0,343.498639642944,334.6173863929151,340.22423228117987,0.0,49545
2001-06-26,0.0,348.5226135253906,0.0,349.3748539867613,339.1030834301098,341.79437774304716,0.0,53130
2001-06-27,0.0,331.0419006347656,0.02,343.15318968237904,330.413917451743,341.8074908993109,0.0,210285
2001-06-28,0.0,314.89349365234375,0.0,323.41624518297215,311.3946688427136,320.7248478013282,0.0,150120
2001-06-29,0.0,315.11761474609375,0.0,325.120637689676,310.54222932892776,314.66903506705074,0.0,129990
2001-07-02,0.0,303.4550476074219,0.0,318.07830910652694,302.8270644822908,311.7535295159125,0.0,98385
2001-07-03,0.0,306.8193054199219,0.0,310.00412843331054,305.47360671193974,308.16500412790396,0.0,68520
2001-07-05,0.0,308.83782958984375,0.0,313.9514883913238,307.13328350059413,307.49213098596647,0.0,117795
2001-07-06,0.0,309.5105285644531,0.0,310.2730893673638,301.4812070435176,309.9142420562814,0.0,40410
2001-07-09,0.0,298.7451171875,0.0,306.68473145781877,295.42573657893655,306.3707501464733,0.0,151005
2001-07-10,0.0,296.05389404296875,0.0,303.45524139404296,294.21476863002067,300.53955225964415,0.0,173370
2001-07-11,0.0,292.4651184082031,0.0,292.4651184082031,278.82871039805127,286.85805530953377,0.0,223020
2001-07-12,0.0,276.3164978027344,0.0,293.8105622203397,274.5671077879424,288.42777316876885,0.0,228330
2001-07-13,0.0,281.475341796875,0.0,286.63384706696047,271.3826007029679,273.8497083480115,0.0,106215
2001-07-16,0.0,261.3345642089844,0.0,285.96084329089814,258.8225917104816,284.2114316722562,0.0,181635
2001-07-17,0.0,267.16607666015625,0.0,268.19777359261815,259.85444518149035,263.75696346829295,0.0,105900
2001-07-18,0.0,267.3455810546875,0.0,269.5883993639343,254.1128585749264,262.5010557246324,0.0,306900
2001-07-19,0.0,272.2793273925781,0.0,273.5353125108559,265.1022842407801,266.6722707720534,0.0,125205
2001-07-20,0.0,287.53106689453125,0.0,287.53106689453125,276.6757614721699,279.45687176052326,0.0,139260
2001-07-23,0.0,290.177490234375,0.0,293.1828894384552,284.929273578839,291.52318891874137,0.0,186600
2001-07-24,0.0,280.3988952636719,0.0,289.5496551015469,279.6811793494055,289.5496551015469,0.0,126390
2001-07-25,0.0,294.1249084472656,0.0,294.1249084472656,278.3353699145196,284.8395946641224,0.0,142155
2001-07-26,0.0,296.05389404296875,0.0,298.4312910497697,288.29369896265933,297.3995935613459,0.0,123330
2001-07-27,0.0,299.193603515625,0.0,300.5393019130472,288.2037469591624,292.46511152851406,0.0,139440
2001-07-30,0.0,299.6423645019531,0.0,303.9037316477405,296.23325025158283,297.04067799170065,0.0,51105
2001-07-31,0.0,287.53106689453125,0.0,303.5000333418458,286.6339272572837,296.27811162303993,0.0,195105
2001-08-01,0.0,279.2323913574219,0.0,291.56796569168256,278.3352523317785,287.53087087687646,0.0,250905
2001-08-02,0.0,282.7419738769531,0.213333,284.98596464470694,277.6256864312748,280.5428723749261,0.0,43905
2001-08-03,0.0,278.9273376464844,0.0,284.17825424025614,277.8053314691994,282.7421052340837,0.0,21885
2001-08-06,0.0,277.8053894042969,0.0,282.2933739607942,276.01020790827806,278.0297947954118,0.0,30405
2001-08-07,0.0,271.5219421386719,0.0,280.49786018763007,271.29753699695084,280.0490704484654,0.0,50910
2001-08-08,0.0,258.2376403808594,0.0,275.2919022813614,256.1731658528749,273.2723170133322,0.0,175155
2001-08-09,0.0,259.3148193359375,0.0,262.05246907095506,254.46780530292816,254.46780530292816,0.0,167595
2001-08-10,0.0,262.6810607910156,0.0,265.91239304574646,260.5717149077839,263.1747200025724,0.0,84585
2001-08-13,0.0,260.12255859375,0.0,263.71293897811194,258.50689461128593,261.2445640200218,0.0,26250
2001-08-14,0.0,263.4438171386719,0.0,263.6233331798692,259.9431927024424,260.571519390927,0.0,57930
2001-08-15,0.0,282.6973571777344,0.0,282.7422464867418,265.23915503756257,266.8099521439243,0.0,284760
2001-08-16,0.0,277.3117370605469,0.0,283.99882525501175,272.4198510824187,282.6075445645659,0.0,124755
2001-08-17,0.0,274.6638488769531,0.0,277.98493811590185,270.4451585125279,276.90784141849315,0.0,35610
2001-08-20,0.0,268.3358459472656,0.0,273.7662810285111,267.3933759503219,271.11838717573545,0.0,30135
2001-08-21,0.0,270.62445068359375,0.0,273.3172312874106,267.03406969707606,267.03406969707606,0.0,81510
2001-08-22,0.0,268.6050109863281,0.0,281.6649998928441,267.4830253073329,277.85023214882307,0.0,204690
2001-08-23,0.0,264.02728271484375,0.0,269.2781993851354,262.5911336877428,268.87427797719846,0.0,97035
2001-08-24,0.0,263.3541259765625,0.0,265.23906543196335,261.5589240202482,263.6234001067199,0.0,19815
2001-08-27,0.0,264.3411560058594,0.0,267.4827454914786,263.89236631260314,264.5655611246251,0.0,60135
2001-08-28,0.0,258.7314453125,0.0,262.32180717175123,258.1480079151203,262.32180717175123,0.0,43635
2001-08-29,0.0,256.734130859375,0.033333,261.7162050307866,254.26551981573434,260.05550679162405,0.0,66705
2001-08-30,0.0,245.43630981445312,0.02,258.0043864756553,244.40393869315332,257.1964313520236,0.0,78525
2001-08-31,0.0,250.335205078125,0.14,250.33520507812497,244.45288614681496,244.45288614681496,0.0,62835
2001-09-04,0.0,252.7070770263672,0.186667,256.12144001980005,251.13467058086272,251.58394131692376,0.0,24270
2001-09-05,0.0,250.23643493652344,0.0,253.830481234623,248.6190914804647,251.58420743965488,0.0,217305
2001-09-06,0.0,255.26795959472656,0.0,257.15485237190325,249.51747231552363,251.35942977081686,0.0,156960
2001-09-07,0.0,252.03353881835938,0.0,256.076857622932,250.32636525164193,256.076857622932,0.0,12705
2001-09-10,0.0,254.27972412109375,0.0,255.62749647409356,249.83207124311946,254.0550885404691,0.0,13830
2001-09-17,0.0,241.70046997070312,0.0,263.9387108682467,241.4758549850159,263.9387108682467,0.0,43800
2001-09-18,0.0,227.0996551513672,0.0,239.00497146441467,225.5721824680668,235.95002609781386,0.0,65790
2001-09-19,0.0,211.24073791503906,0.0,222.3823108322342,200.8629008559406,219.68676767063138,0.0,124230
2001-09-20,0.0,205.84982299804688,0.0,212.5437511593984,202.48039124039826,204.90638621898114,0.0,106725
2001-09-21,0.0,216.99151611328125,0.0,217.89003856308318,201.71675785898768,202.1660088011937,0.0,88380
2001-09-24,0.0,204.72671508789062,0.0,213.3973896209989,201.40221787681034,213.3973896209989,0.0,87900
2001-09-25,0.0,197.67335510253906,0.0,204.95132015276852,195.51691035005112,204.95132015276852,0.0,76500
2001-09-26,0.0,192.38528442382812,0.02,198.13617004262912,190.49826094049143,197.46223749146372,0.0,119235
2001-09-27,0.0,198.58523559570312,0.0,198.58523559570312,187.84726488903473,194.54164468606143,0.0,37545
2001-09-28,0.0,211.52481079101562,0.0,212.01903037769122,203.07820111598565,203.07820111598565,0.0,135375
2001-10-01,0.0,206.04356384277344,0.0,209.27843053957585,201.28109949643456,209.2335126901435,0.0,27495
2001-10-02,0.0,207.12191772460938,0.0,210.04227802784038,203.3928096700371,210.04227802784038,0.0,64785
2001-10-03,0.0,211.389892578125,0.0,213.9059068757878,198.67504709654193,200.42727354313877,0.0,174285
2001-10-04,0.0,223.9702911376953,0.0,229.63132129104585,214.93957716355902,216.9613751159551,0.0,198165
2001-10-05,0.0,224.59906005859375,0.0,228.10351455424916,217.63508946342952,225.0932795823481,0.0,76485
2001-10-08,0.0,224.05982971191406,0.0,230.70929047458196,217.14080038456294,221.94817843841764,0.0,104340
2001-10-09,0.0,227.9239044189453,0.0,228.59783669627302,221.22949949520685,222.6223024661819,0.0,28605
2001-10-10,0.0,239.4256134033203,0.0,239.51546964756898,228.4629870707746,228.8224120477693,0.0,141240
2001-10-11,0.0,238.48194885253906,0.0,244.8618406486822,233.00063944883863,243.51397734339912,0.0,117360
2001-10-12,0.0,239.47061157226562,0.0,242.3011148226567,233.62985140457403,236.81980028844072,0.0,62745
2001-10-15,0.0,230.03549194335938,0.0,240.59375442285076,228.01369568770517,238.34730728319883,0.0,39195
2001-10-16,0.0,239.87509155273438,0.0,242.12154063675092,230.93425422586617,230.93425422586617,0.0,58230
2001-10-17,0.0,239.02137756347656,0.0,245.98535332601887,238.21267093370977,241.2678260019582,0.0,94035
2001-10-18,0.0,230.66455078125,0.0,240.14454105564045,228.5528976888697,237.4488119533013,0.0,60705
2001-10-19,0.0,237.6735076904297,0.0,238.57209116056592,224.01514589164867,231.24869038093982,0.0,118755
2001-10-22,0.0,245.04171752929688,0.0,245.98521836308782,234.3037216856872,240.18939814583527,0.0,65400
2001-10-23,0.0,249.1300811767578,0.0,257.48685080853045,241.35740762974103,244.412559221231,0.0,148635
2001-10-24,0.0,246.65914916992188,0.0,249.26502133372793,239.38069069981472,247.10843038203478,0.0,131820
2001-10-25,0.0,265.0800476074219,0.0,265.0800476074219,243.87363886280048,243.87363886280048,0.0,111000
2001-10-26,0.0,277.66015625,0.0,280.22109121199946,265.08009130138794,265.08009130138794,0.0,202905
2001-10-29,0.0,276.7616271972656,0.0,285.29811988086817,272.987621368158,278.01963599589794,0.0,376215
2001-10-30,0.0,261.54510498046875,0.093333,270.5329161324807,260.7811429868356,270.5329161324807,0.0,228630
2001-10-31,0.0,257.8600769042969,0.0,265.14021008146136,253.4560586754435,261.3203798800317,0.0,256620
2001-11-01,0.0,259.0020446777344,0.16,262.0142039217328,249.6508155162267,252.93273817973915,0.0,100455
2001-11-02,0.0,251.67398071289062,0.0,256.79915768628416,248.79666129791795,253.5622016420288,0.0,41625
2001-11-05,0.0,244.88536071777344,0.0,251.40424086032473,243.3118294088542,250.0105587530514,0.0,104955
2001-11-06,0.0,244.0310821533203,0.0,244.52562098586816,234.410110083916,239.84999608182292,0.0,76455
2001-11-07,0.0,253.33738708496094,0.0,255.31554275195808,240.434490131817,245.02020153617931,0.0,192120
2001-11-08,0.0,256.9338684082031,0.0,265.3409838511308,255.3603382945926,257.60823551688605,0.0,220890
2001-11-09,0.0,265.925537109375,0.0,269.5671167550197,263.6776390384564,264.80157778388633,0.0,180180
2001-11-12,0.0,267.9486083984375,0.0,268.0834695075539,255.72008298882216,258.95703772840466,0.0,371070
2001-11-13,0.0,271.0958251953125,0.0,276.4907669902441,263.1832411520702,266.6000472262261,0.0,332040
2001-11-14,0.0,248.39218139648438,0.0,260.3060073422805,248.39218139648435,260.3060073422805,0.0,436020
2001-11-15,0.0,221.4174041748047,0.0,230.63375598473698,217.37119792945842,228.61065286206386,0.0,409440
2001-11-16,0.0,233.78060913085938,0.0,233.78060913085935,219.4840376548334,223.6651017081772,0.0,311175
2001-11-19,0.0,230.4988250732422,0.0,234.9496551103048,222.316500004529,228.610604126641,0.0,315030
2001-11-20,0.0,244.0310821533203,0.0,245.9193026229942,240.5243634752864,240.5243634752864,0.0,188700
2001-11-21,0.0,242.00787353515625,0.0,247.22298182828536,237.37721809798387,246.9082716950662,0.0,278655
2001-11-23,0.0,245.4697265625,0.0,246.95334303198936,234.67984847184067,236.47815462693083,0.0,58530
2001-11-26,0.0,240.70433044433594,0.0,242.54760512371772,237.82703065508142,239.62535845841907,0.0,62055
2001-11-27,0.0,245.058349609375,0.186667,249.0616792775269,236.60184255309923,241.77471040254323,0.0,188550
