Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,BND,BND,BND,BND,BND,BND,BND,BND
Date,,,,,,,,
2007-11-01,0.0,44.20176696777344,0.285,44.20756515918116,44.02206283865161,44.02206283865161,0.0,141200
2007-11-02,0.0,44.25392150878906,0.0,44.294504411325555,44.10899773477905,44.10899773477905,0.0,105800
2007-11-05,0.0,44.12638854980469,0.0,44.306092599022065,44.08581007344198,44.306092599022065,0.0,63500
2007-11-06,0.0,44.05681228637695,0.0,44.17274949698951,44.02782577236327,44.17274949698951,0.0,55800
2007-11-07,0.0,44.12057876586914,0.0,44.18434555806977,44.022031695275835,44.18434555806977,0.0,88700
2007-11-08,0.0,44.17275619506836,0.0,44.253913139347496,44.12058576919824,44.253913139347496,0.0,552500
2007-11-09,0.0,44.230712890625,0.0,44.35244826206796,44.143757790245715,44.35244826206796,0.0,36000
2007-11-12,0.0,44.32929611206055,0.0,44.329296112060554,44.05683863915629,44.05683863915629,0.0,47700
2007-11-13,0.0,44.1959228515625,0.0,44.25968962261369,44.16694077008806,44.24229948918511,0.0,66900
2007-11-14,0.0,44.1959228515625,0.0,44.1959228515625,44.10317399903686,44.15534439932261,0.0,66100
2007-11-15,0.0,44.35246276855469,0.0,44.35825653381353,44.21333279335414,44.265507639734736,0.0,94400
2007-11-16,0.0,44.33506774902344,0.0,44.39303635428443,44.31187942237482,44.3466597009872,0.0,99500
2007-11-19,0.0,44.462608337402344,0.0,44.55536166783233,44.31768457564716,44.31768457564716,0.0,144100
2007-11-20,0.0,44.36403274536133,0.0,44.52055278424685,44.33505066525913,44.52055278424685,0.0,89500
2007-11-21,0.0,44.63652420043945,0.0,44.64232238999669,44.480008464176194,44.543770858414725,0.0,49300
2007-11-23,0.0,44.54957962036133,0.0,44.57856615230376,44.45103248811519,44.57856615230376,0.0,15000
2007-11-26,0.0,44.89735412597656,0.0,44.9495289503945,44.45678932479248,44.9495289503945,0.0,171100
2007-11-27,0.0,44.65969467163086,0.0,44.926353789201535,44.52636290148502,44.75244355383235,0.0,60000
2007-11-28,0.0,44.61330032348633,0.0,44.66547514249056,44.532143425230196,44.65967695755248,0.0,73100
2007-11-29,0.0,44.81039810180664,0.0,44.86256849727071,41.367010474164566,44.821990048781146,0.0,119500
2007-11-30,0.0,44.81039810180664,0.0,44.839380180602504,44.62489599118022,44.62489599118022,0.0,107300
2007-12-03,0.0,45.02983856201172,0.307,45.029838562011726,44.90761774598116,44.95999619269856,0.0,78700
2007-12-04,0.0,45.006568908691406,0.0,45.06476867734171,44.8785267534461,45.06476867734171,0.0,89300
2007-12-05,0.0,44.9076042175293,0.0,44.99490160242656,44.86685951743686,44.90178291175105,0.0,74500
2007-12-06,0.0,44.6748161315918,0.0,44.85523670931454,44.663173516047664,44.75047537120141,0.0,75500
2007-12-07,0.0,44.5293083190918,0.0,44.674809910634714,44.42454699556666,44.52348701213035,0.0,135500
2007-12-10,0.0,44.44785690307617,0.0,44.5700777872025,44.36637631365862,44.55261829523575,0.0,84600
2007-12-11,0.0,44.74464797973633,0.0,44.78538824788793,44.44782792907017,44.60496769469601,0.0,97200
2007-12-12,0.0,44.65736770629883,0.0,44.71556747735997,44.44784497819238,44.48276395275748,0.0,133600
2007-12-13,0.0,44.43038558959961,0.0,44.552610893779935,44.383828432209114,44.49440667641469,0.0,62300
2007-12-14,0.0,44.33143615722656,0.0,44.41291671589068,44.28487456931637,44.31979798042772,0.0,265300
2007-12-17,0.0,44.5177001953125,0.0,44.51770019531249,44.38965798509688,44.40712191951143,0.0,144700
2007-12-18,0.0,44.62242889404297,0.0,44.65735229691538,44.42454885264361,44.42454885264361,0.0,72000
2007-12-19,0.0,44.808658599853516,0.0,44.855220164141855,44.52347678920901,44.715539911632014,0.0,105900
2007-12-20,0.0,44.81449508666992,0.0,44.90761824679265,44.756295331771554,44.89015432400213,0.0,54800
2007-12-21,0.0,44.5177001953125,0.0,44.83780572085153,44.48860251867416,44.83780572085153,0.0,3511900
2007-12-24,0.0,44.54159927368164,0.261,44.5941614976269,44.494882742524055,44.58247902316861,0.0,91000
2007-12-26,0.0,44.40729904174805,0.0,44.576659341894675,44.38393853942849,44.52409709778561,0.0,130800
2007-12-27,0.0,44.582515716552734,0.0,44.769399817231076,44.43067906809488,44.59419820062623,0.0,100700
2007-12-28,0.0,44.80442428588867,0.0,44.821943550934165,44.61754469946877,44.7635445155956,0.0,99000
2007-12-31,0.0,45.18983840942383,0.0,45.18983840942383,44.851122395185826,44.921199419586124,0.0,140500
2008-01-02,0.0,45.178157806396484,0.0,45.70375773712753,44.91536006881009,45.70375773712753,0.0,2723300
2008-01-03,0.0,45.236549377441406,0.0,45.58111100814676,45.043828691905745,45.58111100814676,0.0,281400
2008-01-04,0.0,45.289119720458984,0.0,45.40007648962535,45.24823997275383,45.40007648962535,0.0,231100
2008-01-07,0.0,45.30080795288086,0.0,45.37672622843401,45.18400992040535,45.37672622843401,0.0,186300
2008-01-08,0.0,45.3475456237793,0.0,45.48770420540239,45.17818529551927,45.48770420540239,0.0,144000
2008-01-09,0.0,45.29499435424805,0.0,45.446835453569314,45.201556762362536,45.201556762362536,0.0,195500
2008-01-10,0.0,45.2774543762207,0.0,45.43513664528066,45.17817558788519,45.43513664528066,0.0,77400
2008-01-11,0.0,45.4175910949707,0.0,45.703753755166716,45.300793100788,45.703753755166716,0.0,139200
2008-01-14,0.0,45.47602462768555,0.0,45.52858242316469,45.38258260608596,45.52858242316469,0.0,171500
2008-01-15,0.0,45.63953399658203,0.0,45.65705325801317,45.382572947432344,45.65705325801317,0.0,204800
2008-01-16,0.0,45.55192947387695,0.0,45.67456874933179,45.49353045540696,45.50520847687716,0.0,173700
