Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,VTI,VTI,VTI,VTI,VTI,VTI,VTI,VTI
Date,,,,,,,,
2001-12-27,0.0,35.009307861328125,0.0,35.01588193192938,34.84170416282233,34.90085826186712,0.0,94400
2001-12-28,0.0,35.11445617675781,0.0,35.24919698940215,35.052017575022006,35.14403446791459,0.0,220000
2001-12-31,0.0,34.634666442871094,0.0,35.14733363526596,34.634666442871094,35.14733363526596,0.0,137600
2002-01-02,0.0,34.91731262207031,0.0,34.946888436328834,34.37835383253282,34.835154239430146,0.0,1627600
2002-01-03,0.0,35.291927337646484,0.0,35.291927337646484,34.950148429456874,34.986298290427996,0.0,354400
2002-01-04,0.0,35.52524948120117,0.0,35.62712748119381,35.2590573835658,35.426661022615534,0.0,487200
2002-01-07,0.0,35.295223236083984,0.0,35.73887776900311,35.282077600859346,35.73887776900311,0.0,760400
2002-01-08,0.0,35.193336486816406,0.0,35.367514230014685,35.11446520224648,35.367514230014685,0.0,278600
2002-01-09,0.0,35.075042724609375,0.0,35.62057284677603,34.9928843773279,35.21306814629656,0.0,219200
2002-01-10,0.0,35.04875564575195,0.0,35.18020951858716,34.946877577985774,35.04875564575195,0.0,281000
2002-01-11,0.0,34.75624465942383,0.0,35.163749086993924,34.74638606551624,35.163749086993924,0.0,80000
2002-01-14,0.0,34.483489990234375,0.0,34.73653651131006,34.483489990234375,34.73653651131006,0.0,442600
2002-01-15,0.0,34.72011947631836,0.0,34.805564863006865,34.48021598928775,34.63796112569161,0.0,271800
2002-01-16,0.0,34.144989013671875,0.0,34.5196306504715,34.144989013671875,34.45718954191414,0.0,346400
2002-01-17,0.0,34.499942779541016,0.0,34.5229470221472,34.29290208881096,34.47365150019841,0.0,212000
2002-01-18,0.0,34.18115234375,0.0,34.48020736141737,34.09570697844221,34.48020736141737,0.0,215800
2002-01-22,0.0,33.91496276855469,0.0,34.45720833030899,33.88209993302156,34.45720833030899,0.0,140000
2002-01-23,0.0,34.20741271972656,0.0,34.28957098162304,33.832771246060325,33.99708776985327,0.0,42000
2002-01-24,0.0,34.35862731933594,0.0,34.53937420783642,34.32904900581182,34.4243530047408,0.0,50800
2002-01-25,0.0,34.41447067260742,0.0,34.5163461669203,34.20743014252324,34.3257383004935,0.0,47000
2002-01-28,0.0,34.38821792602539,0.0,34.52953046701251,34.210755490324686,34.490093534431715,0.0,439400
2002-01-29,0.0,33.53373336791992,0.0,34.52949160251832,33.471292255099414,34.50648737789062,0.0,117800
2002-01-30,0.0,33.84922409057617,0.0,33.90180661304271,33.004636754820666,33.58631649278884,0.0,300800
2002-01-31,0.0,34.33232116699219,0.0,34.33232116699219,33.95439237147513,34.062841961951634,0.0,237400
2002-02-01,0.0,34.13185501098633,0.0,34.398047183783405,34.05626824818291,34.398047183783405,0.0,199200
2002-02-04,0.0,33.30698776245117,0.0,34.11214093180354,33.27083789527799,34.11214093180354,0.0,183000
2002-02-05,0.0,33.18867111206055,0.0,33.507445764731,33.01449589126685,33.33984210571683,0.0,204800
2002-02-06,0.0,32.9684944152832,0.0,33.306986332212,32.866618888864345,33.10980684254479,0.0,304200
2002-02-07,0.0,32.830482482910156,0.0,33.22155458735236,32.830482482910156,32.86991689264676,0.0,198200
2002-02-08,0.0,33.30043029785156,0.0,33.31028890084124,32.84034293589586,32.91264270085275,0.0,160600
2002-02-11,0.0,33.76048278808594,0.0,33.80320419267177,33.33983027258741,33.38255418444507,0.0,381200
2002-02-12,0.0,33.6783447265625,0.0,33.84266139139155,33.55017542130438,33.684916289955396,0.0,271000
2002-02-13,0.0,33.990535736083984,0.0,34.06940701077192,33.74406080882067,33.74406080882067,0.0,91800
2002-02-14,0.0,33.94454574584961,0.0,34.223883647224035,33.82952455202178,34.12857965597413,0.0,110200
2002-02-15,0.0,33.57645797729492,0.0,34.029973459203774,33.52716248918231,34.029973459203774,0.0,51600
2002-02-19,0.0,32.95206832885742,0.0,33.51074658633325,32.90605985565366,33.51074658633325,0.0,181000
2002-02-20,0.0,33.36284637451172,0.0,33.36284637451172,32.682575648572694,33.027641563337546,0.0,121400
2002-02-21,0.0,32.830482482910156,0.0,33.461458111438546,32.830482482910156,33.28070870923154,0.0,46200
2002-02-22,0.0,33.070369720458984,0.0,33.25769061048063,32.71216060914188,32.79760597342622,0.0,47600
2002-02-25,0.0,33.658626556396484,0.0,33.71778065872282,33.24126331190259,33.24126331190259,0.0,146000
2002-02-26,0.0,33.77035140991211,0.0,33.84593564872397,33.42528551557383,33.75063171117081,0.0,51400
2002-02-27,0.0,33.652061462402344,0.0,34.108861698692664,33.487744758491466,33.69149586668564,0.0,2348200
2002-02-28,0.0,33.73090744018555,0.0,34.04639497383294,33.68489899823314,33.81635276407089,0.0,161200
2002-03-01,0.0,34.40461730957031,0.0,34.40461730957031,33.8065048676587,33.809789395071725,0.0,304800
2002-03-04,0.0,35.04875564575195,0.0,35.07833145082098,34.407918955908094,34.50650998735302,0.0,302600
2002-03-05,0.0,34.85157012939453,0.0,35.19992070164569,34.802274622103184,35.04874965128625,0.0,136600
2002-03-06,0.0,35.357662200927734,0.0,35.433248977359966,34.84828199438148,34.91729469950296,0.0,236600
2002-03-07,0.0,35.20976638793945,0.0,35.52196697415762,35.078312585799736,35.482532588606624,0.0,74600
2002-03-08,0.0,35.47270202636719,0.0,35.71589012279042,35.34124812033919,35.689598840129875,0.0,371200
2002-03-11,0.0,35.58769607543945,0.0,35.71914988107562,35.29521267421719,35.49239212903505,0.0,55600
2002-03-12,0.0,35.51869583129883,0.0,35.5942801036023,35.160484148165914,35.32808787173356,0.0,73000
2002-03-13,0.0,35.18678283691406,0.0,35.49241204089047,35.12105715085913,35.49241204089047,0.0,344400
2002-03-14,0.0,35.15719985961914,0.0,35.282079640562394,35.098045751325245,35.170342988330056,0.0,57000
2002-03-15,0.0,35.466102600097656,0.0,35.541689356896924,35.22948623984089,35.278781732773204,0.0,60000
2002-03-18,0.0,35.49238586425781,0.0,35.71914357627328,35.34778645285405,35.68956528427144,0.0,378600
2002-03-19,0.0,35.65671157836914,0.0,35.76844569226654,35.56469465933058,35.70600707278923,0.0,97200
2002-03-20,0.0,35.081607818603516,0.0,35.4923994792429,35.081607818603516,35.4923994792429,0.0,267600
2002-03-21,0.0,35.23605728149414,0.0,35.29849840099416,34.79240289777385,35.14732490038646,0.0,70800
2002-03-22,0.0,35.09803009033203,0.0,35.295209527570904,35.019156309618424,35.22948137697623,0.0,80800
2002-03-25,0.0,34.570762634277344,0.15,35.15737764279281,34.570762634277344,35.131012301787386,0.0,294400
2002-03-26,0.0,34.81132125854492,0.0,35.058490544001515,34.64324795475636,34.66961076764304,0.0,88800
2002-03-27,0.0,35.01893997192383,0.0,35.0815544720467,34.75858806073951,34.8607505459418,0.0,63200
2002-03-28,0.0,34.96950912475586,0.0,35.28258919976251,34.96950912475586,35.04860258850796,0.0,637200
2002-04-01,0.0,34.99256134033203,0.0,35.08813371550793,34.62016071788913,34.93324064244129,0.0,3147600
2002-04-02,0.0,34.76519012451172,0.0,34.93326597614702,34.761896343704166,34.9101969388117,0.0,1023600
2002-04-03,0.0,34.38619613647461,0.0,34.81792027788716,34.27414724658841,34.81792027788716,0.0,103600
2002-04-04,0.0,34.49163818359375,0.0,34.570731621319005,34.297197111030975,34.438907548886874,0.0,103200
2002-04-05,0.0,34.43562316894531,0.0,34.68279244739033,34.36311977830769,34.68279244739033,0.0,91800
2002-04-08,0.0,34.52131652832031,0.0,34.52131652832031,34.06322956980742,34.15880201275178,0.0,155000
2002-04-09,0.0,34.34004211425781,0.0,34.6201692375494,34.29390406169256,34.60369028406097,0.0,74000
2002-04-10,0.0,34.745418548583984,0.0,34.745418548583984,34.38290401500236,34.38949409117516,0.0,39800
2002-04-11,0.0,33.9610710144043,0.0,34.70257909319621,33.9610710144043,34.70257909319621,0.0,95000
2002-04-12,0.0,34.22798156738281,0.0,34.270823311727625,33.961039709668164,34.14229556435876,0.0,79000
2002-04-15,0.0,34.0236701965332,0.0,34.32686638511621,33.90173497663785,34.25765678302863,0.0,78200
