Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2008-03-19,12.416170120239258,14.125,0.0,17.25,13.75,14.875,0.0,708486000
2008-03-20,14.141254425048828,16.087499618530273,0.0,16.25,14.375,14.600000381469727,0.0,198985200
2008-03-24,13.125983238220215,14.932499885559082,0.0,16.924999237060547,14.75,16.809999465942383,0.0,149566400
2008-03-25,13.899516105651855,15.8125,0.0,16.0625,14.954999923706055,15.145000457763672,0.0,87092000
2008-03-26,14.055547714233398,15.989999771118164,0.0,16.1200008392334,15.392499923706055,15.682499885559082,0.0,43111600
2008-03-27,13.824807167053223,15.727499961853027,0.0,16.184999465942383,15.662500381469727,16.012500762939453,0.0,39829600
2008-03-28,13.79184341430664,15.6899995803833,0.0,15.859999656677246,15.539999961853027,15.842499732971191,0.0,24675200
2008-03-31,13.703940391540527,15.59000015258789,0.0,15.869999885559082,15.512499809265137,15.649999618530273,0.0,22157200
2008-04-01,13.53912353515625,15.40250015258789,0.0,15.920000076293945,15.077500343322754,15.765000343322754,0.0,60410800
2008-04-02,13.695148468017578,15.579999923706055,0.0,15.579999923706055,15.125,15.430000305175781,0.0,43836400
2008-04-03,14.39397144317627,16.375,0.0,16.572500228881836,15.454999923706055,15.487500190734863,0.0,100868000
2008-04-04,14.169820785522461,16.1200008392334,0.0,16.329999923706055,15.9375,16.225000381469727,0.0,36394400
2008-04-07,14.292881965637207,16.260000228881836,0.0,16.450000762939453,16.0049991607666,16.274999618530273,0.0,28301600
2008-04-08,14.963138580322266,17.022499084472656,0.0,17.059999465942383,16.202499389648438,16.225000381469727,0.0,53925600
2008-04-09,14.457704544067383,16.447500228881836,0.0,17.18000030517578,16.40250015258789,17.110000610351562,0.0,48324400
2008-04-10,14.528023719787598,16.52750015258789,0.0,16.6825008392334,16.27750015258789,16.540000915527344,0.0,22372000
2008-04-11,14.528023719787598,16.52750015258789,0.0,16.6924991607666,16.3125,16.3125,0.0,26421600
2008-04-14,14.433521270751953,16.420000076293945,0.0,16.809999465942383,16.38249969482422,16.674999237060547,0.0,28443600
2008-04-15,14.141254425048828,16.087499618530273,0.0,16.637500762939453,16.0,16.572500228881836,0.0,23888000
2008-04-16,14.534611701965332,16.53499984741211,0.0,16.737499237060547,16.139999389648438,16.139999389648438,0.0,25136800
2008-04-17,14.732390403747559,16.760000228881836,0.0,16.9375,16.502500534057617,16.565000534057617,0.0,22459600
2008-04-18,15.163114547729492,17.25,0.0,17.612499237060547,16.799999237060547,17.002500534057617,0.0,104099600
2008-04-21,15.596037864685059,17.74250030517578,0.0,18.125,17.212499618530273,17.3700008392334,0.0,58848000
2008-04-22,15.4443998336792,17.56999969482422,0.0,18.100000381469727,17.5,17.979999542236328,0.0,47357600
2008-04-23,15.400457382202148,17.520000457763672,0.0,17.924999237060547,17.422500610351562,17.737499237060547,0.0,37319600
2008-04-24,15.888296127319336,18.075000762939453,0.0,18.247499465942383,17.510000228881836,17.799999237060547,0.0,38086800
2008-04-25,16.50362205505371,18.774999618530273,0.0,19.020000457763672,18.477500915527344,19.0,0.0,101460000
2008-04-28,16.62009048461914,18.907499313354492,0.0,19.322500228881836,18.725000381469727,19.125,0.0,132517200
2008-04-29,17.773801803588867,20.219999313354492,0.0,20.219999313354492,17.75,18.537500381469727,0.0,197308400
2008-04-30,18.33857536315918,20.862499237060547,0.0,21.202499389648438,20.267499923706055,20.350000381469727,0.0,147543600
2008-05-01,18.767099380493164,21.350000381469727,0.0,21.90999984741211,20.975000381469727,21.09749984741211,0.0,116395600
2008-05-02,18.184755325317383,20.6875,0.0,21.875,20.25,21.822500228881836,0.0,136648800
2008-05-05,18.6923770904541,21.264999389648438,0.0,21.375,20.204999923706055,20.712499618530273,0.0,70377200
2008-05-06,19.235177993774414,21.88249969482422,0.0,22.037500381469727,21.1875,21.36750030517578,0.0,75913200
2008-05-07,19.44833755493164,22.125,0.0,22.459999084472656,21.915000915527344,22.207500457763672,0.0,100464800
2008-05-08,19.18463134765625,21.825000762939453,0.0,22.4375,21.485000610351562,22.375,0.0,92836400
2008-05-09,18.208927154541016,20.71500015258789,0.0,21.667499542236328,20.6299991607666,21.452499389648438,0.0,94312000
2008-05-12,17.997949600219727,20.475000381469727,0.0,21.1200008392334,19.524999618530273,20.912500381469727,0.0,147471600
2008-05-13,18.103437423706055,20.594999313354492,0.0,20.875,20.197500228881836,20.457500457763672,0.0,53249600
2008-05-14,18.070470809936523,20.5575008392334,0.0,21.087499618530273,20.362499237060547,20.825000762939453,0.0,51400400
2008-05-15,18.07486343383789,20.5625,0.0,20.732500076293945,20.27750015258789,20.63249969482422,0.0,36688800
2008-05-16,18.101247787475586,20.592500686645508,0.0,20.712499618530273,20.315000534057617,20.677499771118164,0.0,34066800
2008-05-19,18.31001091003418,20.829999923706055,0.0,21.184999465942383,20.537500381469727,20.5674991607666,0.0,45473200
2008-05-20,18.18255043029785,20.684999465942383,0.0,20.959999084472656,20.477500915527344,20.719999313354492,0.0,40702000
2008-05-21,17.767215728759766,20.212499618530273,0.0,20.857500076293945,20.1299991607666,20.670000076293945,0.0,41831600
2008-05-22,16.98928451538086,19.327499389648438,0.0,20.149999618530273,19.040000915527344,20.142499923706055,0.0,85283600
2008-05-23,16.778316497802734,19.087499618530273,0.0,19.327499389648438,18.780000686645508,18.959999084472656,0.0,42196400
2008-05-27,17.303529739379883,19.684999465942383,0.0,19.735000610351562,18.59000015258789,19.229999542236328,0.0,62776400
2008-05-28,18.00235366821289,20.479999542236328,0.0,20.487499237060547,19.887500762939453,20.072500228881836,0.0,52996000
2008-05-29,18.7341365814209,21.3125,0.0,21.737499237060547,20.752500534057617,20.857500076293945,0.0,100613200
2008-05-30,18.97806739807129,21.59000015258789,0.0,21.889999389648438,21.452499389648438,21.5049991607666,0.0,72016000
2008-06-02,18.914329528808594,21.517499923706055,0.0,21.737499237060547,21.149999618530273,21.552499771118164,0.0,36856000
2008-06-03,19.241777420043945,21.889999389648438,0.0,21.987499237060547,21.50749969482422,21.752500534057617,0.0,48411600
2008-06-04,18.784679412841797,21.3700008392334,0.0,22.024999618530273,21.31999969482422,21.770000457763672,0.0,40684400
2008-06-05,19.17144775390625,21.809999465942383,0.0,21.809999465942383,21.397499084472656,21.614999771118164,0.0,27059600
2008-06-06,18.382535934448242,20.912500381469727,0.0,21.497499465942383,20.887500762939453,21.475000381469727,0.0,41748000
2008-06-09,18.050691604614258,20.53499984741211,0.0,21.237499237060547,20.139999389648438,21.0,0.0,45240000
2008-06-10,17.64854621887207,20.077499389648438,0.0,20.717500686645508,19.90250015258789,20.075000762939453,0.0,36048400
2008-06-11,17.083765029907227,19.434999465942383,0.0,20.25,19.399999618530273,20.25,0.0,56996400
2008-06-12,17.483728408813477,19.889999389648438,0.0,20.1924991607666,19.637500762939453,19.737499237060547,0.0,44605600
2008-06-13,17.916650772094727,20.38249969482422,0.0,20.452499389648438,20.037500381469727,20.065000534057617,0.0,30689200
2008-06-16,18.29901695251465,20.8174991607666,0.0,20.875,20.274999618530273,20.3700008392334,0.0,34384000
2008-06-17,18.606672286987305,21.167499542236328,0.0,21.2450008392334,20.920000076293945,21.024999618530273,0.0,33277600
2008-06-18,18.42867660522461,20.96500015258789,0.0,21.174999237060547,20.860000610351562,20.93000030517578,0.0,33724000
2008-06-19,18.518774032592773,21.0674991607666,0.0,21.100000381469727,20.405000686645508,20.8700008392334,0.0,36925200
2008-06-20,18.364944458007812,20.892499923706055,0.0,21.125,20.6875,20.74250030517578,0.0,42546800
2008-06-23,17.8133602142334,20.264999389648438,0.0,21.087499618530273,20.2549991607666,20.962499618530273,0.0,30141200
2008-06-24,18.164960861206055,20.665000915527344,0.0,20.735000610351562,19.627500534057617,20.014999389648438,0.0,49891200
2008-06-25,18.033123016357422,20.514999389648438,0.0,21.104999542236328,20.46500015258789,20.84000015258789,0.0,50711600
2008-06-26,17.38263702392578,19.774999618530273,0.0,20.184999465942383,19.5049991607666,20.149999618530273,0.0,76562800
2008-06-27,18.151779174804688,20.649999618530273,0.0,20.717500686645508,19.637500762939453,19.700000762939453,0.0,176022800
2008-06-30,17.868305206298828,20.327499389648438,0.0,20.709999084472656,20.075000762939453,20.502500534057617,0.0,49301200
2008-07-01,17.890277862548828,20.352500915527344,0.0,20.352500915527344,19.799999237060547,19.90999984741211,0.0,44921600
2008-07-02,17.452959060668945,19.854999542236328,0.0,20.600000381469727,19.825000762939453,20.475000381469727,0.0,33804000
2008-07-03,17.156282424926758,19.517499923706055,0.0,19.952499389648438,19.3125,19.84000015258789,0.0,28738800
2008-07-07,16.617889404296875,18.905000686645508,0.0,19.985000610351562,18.5,19.625,0.0,79944400
2008-07-08,17.373849868774414,19.764999389648438,0.0,19.875,18.0625,18.72249984741211,0.0,95796400
2008-07-09,16.672834396362305,18.967500686645508,0.0,19.774999618530273,18.850000381469727,19.75,0.0,55322000
