Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,VXX,VXX,VXX,VXX,VXX,VXX,VXX,VXX
Date,,,,,,,,
2018-01-25,0.0,1770.239990234375,0.0,1770.239990234375,1770.239990234375,1770.239990234375,0.0,0
2018-01-26,0.0,1770.239990234375,0.0,1770.239990234375,1770.239990234375,1770.239990234375,0.0,0
2018-01-29,0.0,1893.1199951171875,0.0,1893.1199951171875,1868.800048828125,1868.800048828125,0.0,22
2018-01-30,0.0,1955.199951171875,0.0,2035.8399658203125,1951.3599853515625,1970.56005859375,0.0,989
2018-01-31,0.0,1961.5999755859375,0.0,1963.52001953125,1917.43994140625,1917.43994140625,0.0,144
2018-02-01,0.0,1862.8480224609375,0.0,1929.5999755859375,1850.8800048828125,1929.5999755859375,0.0,169
2018-02-02,0.0,2102.39990234375,0.0,2131.199951171875,1921.9200439453125,1922.56005859375,0.0,456
2018-02-05,0.0,2807.0400390625,0.0,2839.679931640625,2088.320068359375,2172.159912109375,0.0,817
2018-02-06,0.0,2759.424072265625,0.0,3718.39990234375,2759.424072265625,2944.0,0.0,194
2018-02-07,0.0,2850.56005859375,0.0,2885.760009765625,2682.8798828125,2799.360107421875,0.0,434
2018-02-08,0.0,3531.52001953125,0.0,3531.52001953125,2903.0400390625,2907.52001953125,0.0,1575
2018-02-09,0.0,3217.919921875,0.0,3609.60009765625,3136.0,3182.080078125,0.0,695
2018-02-12,0.0,3107.199951171875,0.0,3205.1201171875,3072.0,3089.919921875,0.0,228
2018-02-13,0.0,3070.080078125,0.0,3139.840087890625,3046.39990234375,3123.840087890625,0.0,572
2018-02-14,0.0,2718.719970703125,0.0,3029.1201171875,2708.47998046875,3028.47998046875,0.0,1395
2018-02-15,0.0,2656.0,0.0,2741.760009765625,2616.639892578125,2625.919921875,0.0,211
2018-02-16,0.0,2695.679931640625,0.0,2735.360107421875,2595.840087890625,2700.800048828125,0.0,291
2018-02-20,0.0,2805.760009765625,0.0,2859.52001953125,2744.9599609375,2764.800048828125,0.0,686
2018-02-21,0.0,2848.0,0.0,2850.56005859375,2629.1201171875,2778.239990234375,0.0,2230
2018-02-22,0.0,2810.8798828125,0.0,2848.639892578125,2739.199951171875,2767.360107421875,0.0,872
2018-02-23,0.0,2591.360107421875,0.0,2743.0400390625,2590.080078125,2721.280029296875,0.0,869
2018-02-26,0.0,2513.919921875,0.0,2528.639892578125,2476.800048828125,2516.47998046875,0.0,64
2018-02-27,0.0,2714.239990234375,0.0,2727.679931640625,2506.944091796875,2506.944091796875,0.0,1086
2018-02-28,0.0,2826.239990234375,0.0,2837.1201171875,2636.800048828125,2644.47998046875,0.0,1130
2018-03-01,0.0,3020.800048828125,0.0,3156.47998046875,2804.47998046875,2804.47998046875,0.0,708
2018-03-02,0.0,2887.679931640625,0.0,3233.280029296875,2887.679931640625,3179.52001953125,0.0,873
2018-03-05,0.0,2781.43994140625,0.0,2942.080078125,2754.56005859375,2942.080078125,0.0,548
2018-03-06,0.0,2796.159912109375,0.0,2880.639892578125,2759.679931640625,2759.679931640625,0.0,328
2018-03-07,0.0,2754.56005859375,0.0,2848.0,2753.919921875,2848.0,0.0,50
2018-03-08,0.0,2725.760009765625,0.0,2726.39990234375,2725.1201171875,2725.1201171875,0.0,872
2018-03-09,0.0,2448.0,0.0,2580.47998046875,2448.0,2580.47998046875,0.0,231
2018-03-12,0.0,2544.639892578125,0.0,2560.0,2490.8798828125,2490.8798828125,0.0,30
2018-03-13,0.0,2605.43994140625,0.0,2605.43994140625,2565.1201171875,2565.1201171875,0.0,25
2018-03-14,0.0,2662.39990234375,0.0,2686.080078125,2591.360107421875,2591.360107421875,0.0,375
2018-03-15,0.0,2588.159912109375,0.0,2604.159912109375,2576.639892578125,2576.639892578125,0.0,13
2018-03-16,0.0,2515.199951171875,0.0,2515.199951171875,2515.199951171875,2515.199951171875,0.0,16
2018-03-19,0.0,2775.679931640625,0.0,2891.52001953125,2580.47998046875,2580.47998046875,0.0,272
2018-03-20,0.0,2722.56005859375,0.0,2757.1201171875,2722.56005859375,2757.1201171875,0.0,30
2018-03-21,0.0,2623.360107421875,0.0,2695.679931640625,2547.199951171875,2685.43994140625,0.0,239
2018-03-22,0.0,3020.800048828125,0.0,3041.919921875,2779.52001953125,2890.239990234375,0.0,431
2018-03-23,0.0,3200.0,0.0,3201.280029296875,2913.280029296875,3010.56005859375,0.0,489
2018-03-26,0.0,2963.199951171875,0.0,3150.080078125,2963.199951171875,3016.9599609375,0.0,528
2018-03-27,0.0,3185.919921875,0.0,3238.39990234375,2963.199951171875,2963.199951171875,0.0,528
2018-03-28,0.0,3206.080078125,0.0,3296.0,3206.080078125,3278.719970703125,0.0,820
2018-03-29,0.0,3136.0,0.0,3136.0,3136.0,3136.0,0.0,6
2018-04-02,0.0,3317.760009765625,0.0,3418.8798828125,3100.159912109375,3114.239990234375,0.0,70
2018-04-03,0.0,3175.679931640625,0.0,3274.8798828125,3175.679931640625,3235.840087890625,0.0,9
2018-04-04,0.0,3115.52001953125,0.0,3374.080078125,3106.56005859375,3367.679931640625,0.0,44
2018-04-05,0.0,3031.679931640625,0.0,3031.679931640625,3031.679931640625,3031.679931640625,0.0,31
2018-04-06,0.0,3187.199951171875,0.0,3308.800048828125,3066.239990234375,3066.239990234375,0.0,14
2018-04-09,0.0,3187.199951171875,0.0,3187.199951171875,3187.199951171875,3187.199951171875,0.0,16
2018-04-10,0.0,3187.199951171875,0.0,3187.199951171875,3187.199951171875,3187.199951171875,0.0,2
2018-04-11,0.0,3187.199951171875,0.0,3187.199951171875,3187.199951171875,3187.199951171875,0.0,2
2018-04-12,0.0,3077.760009765625,0.0,3077.760009765625,3077.760009765625,3077.760009765625,0.0,13
2018-04-13,0.0,2942.719970703125,0.0,2942.719970703125,2942.719970703125,2942.719970703125,0.0,13
2018-04-16,0.0,2793.60009765625,0.0,2793.60009765625,2793.60009765625,2793.60009765625,0.0,9
2018-04-17,0.0,2579.199951171875,0.0,2579.199951171875,2579.199951171875,2579.199951171875,0.0,11
2018-04-18,0.0,2595.840087890625,0.0,2640.639892578125,2593.280029296875,2640.639892578125,0.0,30
2018-04-19,0.0,2622.080078125,0.0,2709.760009765625,2621.43994140625,2667.52001953125,0.0,367
2018-04-20,0.0,2695.0400390625,0.0,2723.199951171875,2695.0400390625,2723.199951171875,0.0,20
2018-04-23,0.0,2662.39990234375,0.0,2681.60009765625,2629.760009765625,2681.60009765625,0.0,23
2018-04-24,0.0,2661.760009765625,0.0,2661.760009765625,2661.760009765625,2661.760009765625,0.0,13
