0.628969	81.31	400
0.628969	81.31	800
0.628969	81.32	100
0.628969	81.31	100
0.628969	81.31	100
0.628969	81.31	1700
0.628969	81.32	100
0.628969	81.31	100
0.628969	81.31	100
0.628969	81.3	100
0.628969	81.3	100
0.628969	81.3	238
0.628969	81.3	100
0.628969	81.3	138
0.628997	81.31	100
0.628997	81.31	100
0.628997	81.31	600
0.628997	81.3	100
0.628997	81.31	200
0.628997	81.31	200
0.628997	81.31	300
0.628997	81.31	300
0.628997	81.3075	16300
0.628997	81.31	200
0.628997	81.31	300
0.628997	81.31	200
0.628997	81.31	300
0.628997	81.31	200
0.628997	81.31	300
0.628997	81.31	200
0.628997	81.31	200
0.629004	81.3	200
0.629029	81.31	100
0.629029	81.31	100
0.629029	81.31	100
0.629029	81.31	200
0.629029	81.31	9200
0.629029	81.3	100
0.629029	81.31	100
0.629029	81.31	200
0.629029	81.31	200
0.629029	81.31	200
0.629029	81.31	200
0.629029	81.31	200
0.629029	81.31	200
0.629029	81.31	200
0.629257	81.31	100
0.629257	81.31	100
0.629257	81.31	176
0.629789	81.31	200
0.629789	81.31	200
0.629806	81.3	99600
0.629921	81.31	200
0.629921	81.31	200
0.629933	81.3	400
0.629933	81.3	12100
0.630097	81.31	100
0.630097	81.31	200
0.630135	81.31	100
0.630145	81.31	200
0.630145	81.31	100
0.630153	81.3	11800
0.630654	81.32	300
0.630654	81.32	100
0.630654	81.32	200
0.630654	81.315	300
0.630654	81.315	100
0.630654	81.315	100
0.63072	81.31	200
0.63072	81.31	200
0.631116	81.32	100
0.631116	81.32	100
0.631116	81.32	300
0.631116	81.32	100
0.631116	81.32	100
0.631116	81.32	100
0.631116	81.32	100
0.631116	81.315	300
0.631116	81.315	100
0.631116	81.315	100
0.631144	81.31	200
0.631144	81.31	200
0.631451	81.31	100
0.631451	81.31	100
0.631451	81.31	200
0.631725	81.31	100
0.632131	81.31	100
0.632131	81.31	100
0.632145	81.31	200
0.632964	81.31	100
0.634913	81.31	175
0.634913	81.31	2117
0.634913	81.31	200
0.634913	81.31	100
0.634913	81.31	1771
0.634913	81.31	200
0.634913	81.31	176
0.634983	81.31	176
0.63521	81.31	100
0.63521	81.31	100
0.63521	81.3	400
0.63521	81.3	100
0.63521	81.31	100
0.63521	81.3	322
0.63521	81.3	400
0.63521	81.3	100
0.63521	81.3	200
0.63521	81.3	100
0.63521	81.3	100
0.63521	81.3	100
0.63521	81.3	100
0.63521	81.3	100
0.63527	81.3	1100
0.63527	81.3	700
0.63527	81.3	1000
0.63527	81.3	1000
0.63527	81.3	1000
0.63527	81.3	13900
0.63527	81.3	300
0.635273	81.3	1000
0.635302	81.3	20000
0.635321	81.3	20000
0.635338	81.3	1600
0.635338	81.3	1500
0.635338	81.3	100
0.635338	81.3	1400
0.635338	81.3	1500
0.635338	81.3	1000
0.635338	81.3	600
0.635338	81.3	10700
0.63534	81.3	1600
0.635349	81.3	900
0.635349	81.3	3400
0.635349	81.3	3300
0.635349	81.3	1900
0.635349	81.3	3400
0.635349	81.3	1400
0.635349	81.3	2400
0.635351	81.3	3300
0.635402	81.3	20000
0.636002	81.3	100
0.636229	81.3	100
0.638516	81.3	100
0.640062	81.3	100
0.640428	81.3	100
0.640428	81.3	100
0.640428	81.3	100
0.640428	81.3	100
0.640558	81.3	100
0.640558	81.3	100
0.640558	81.3	400
0.640558	81.3	100
0.641336	81.3	100
0.642646	81.3	100
0.642648	81.3	100
0.643079	81.29	1091
0.643079	81.29	100
0.643079	81.29	1409
0.643079	81.29	100
0.643079	81.29	100
0.643079	81.29	867
0.643079	81.29	100
0.643079	81.29	100
0.643079	81.29	133
0.643079	81.29	100
0.643079	81.29	100
0.643079	81.29	100
0.643079	81.29	200
0.643079	81.29	100
0.643079	81.29	100
0.643079	81.29	417
0.643079	81.29	100
0.643079	81.29	100
0.64308	81.29	100
0.64308	81.29	100
0.64308	81.29	100
0.64308	81.29	100
0.643875	81.29	100
0.643875	81.29	1190
0.646835	81.28	100
0.646835	81.28	199
0.646835	81.28	100
0.646835	81.28	100
0.6476	81.28	100
0.6476	81.27	100
0.647806	81.28	100
0.648687	81.27	100
0.649701	81.29	100
0.65011	81.27	100
0.65011	81.27	100
0.650123	81.27	100
0.650123	81.27	200
0.650123	81.27	125
0.65294	81.28	100
0.653459	81.28	100
0.653868	81.28	100
0.654619	81.28	100
0.654648	81.27	100
0.654648	81.28	100
0.654648	81.27	100
0.654648	81.275	100
0.654798	81.28	100
0.655391	81.27	200
0.658323	81.2825	100
0.658454	81.26	300
0.658454	81.26	116
0.658455	81.2675	100
0.658615	81.26	100
0.658615	81.26	100
0.658615	81.26	100
0.658615	81.27	100
0.658615	81.27	100
0.658615	81.27	100
0.658615	81.265	100
0.658615	81.265	100
0.658615	81.265	100
0.658615	81.265	100
0.658615	81.265	100
0.658687	81.26	100
0.660406	81.2675	100
0.660422	81.26	100
0.661436	81.26	100
0.661436	81.26	267
0.661436	81.26	100
0.661436	81.26	133
0.661436	81.26	150
0.661436	81.26	350
0.661436	81.26	150
0.661437	81.2675	100
0.661988	81.26	100
0.662787	81.26	100
0.662787	81.26	100
0.662993	81.26	100
0.662993	81.26	150
0.663248	81.26	100
0.664403	81.26	100
0.665286	81.26	100
0.667256	81.265	100
0.667699	81.2675	100
0.668343	81.26	100
0.668584	81.26	100
0.668584	81.26	140
0.668741	81.2675	100
0.668875	81.26	100
0.670187	81.2675	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	100
0.670661	81.27	200
0.670661	81.27	200
0.670661	81.265	200
0.670661	81.2675	100
0.670661	81.265	100
0.670661	81.265	200
0.670661	81.265	100
0.670661	81.265	100
0.670661	81.265	100
0.670662	81.265	100
0.670662	81.265	100
0.670662	81.265	100
0.670663	81.2675	100
0.670663	81.265	100
0.670663	81.2675	100
0.671402	81.2675	100
0.671793	81.27	100
0.671793	81.27	100
0.671793	81.27	100
0.671793	81.265	200
0.671793	81.265	100
0.671793	81.27	100
0.671826	81.27	100
0.672059	81.27	100
0.672326	81.27	100
0.672327	81.26	390
0.672327	81.26	110
0.672327	81.26	100
0.672327	81.26	390
0.672327	81.26	207
0.672327	81.26	110
0.672327	81.26	100
0.672327	81.26	100
0.672636	81.26	100
0.672636	81.26	100
0.672636	81.26	100
0.67521	81.26	100
0.67521	81.26	100
0.675367	81.26	100
0.675367	81.26	100
0.675367	81.26	100
0.675368	81.26	100
0.676838	81.27	100
0.676838	81.27	100
0.676838	81.27	100
0.676838	81.27	300
0.676838	81.265	100
0.676838	81.27	100
0.676838	81.27	100
0.677821	81.27	100
0.678662	81.27	100
0.678663	81.27	100
0.678663	81.27	100
0.678771	81.265	100
0.678784	81.265	100
0.680836	81.2675	100
0.681319	81.26	100
0.681319	81.26	107
0.681319	81.26	100
0.681319	81.26	100
0.681319	81.26	100
0.681319	81.26	100
0.681472	81.26	200
0.681963	81.26	100
0.681963	81.26	100
0.681963	81.26	100
0.681963	81.26	100
0.681964	81.26	100
0.681965	81.26	100
0.682001	81.27	100
0.682001	81.27	150
0.683748	81.27	150
0.683748	81.27	250
0.683748	81.265	200
0.683748	81.2675	100
0.683748	81.27	100
0.683751	81.265	100
0.68453	81.2675	100
0.685639	81.2675	100
0.685639	81.27	100
0.685639	81.27	100
0.685639	81.27	300
0.685639	81.28	100
0.685639	81.265	200
0.685639	81.2675	100
0.685639	81.265	100
0.685639	81.265	100
0.685639	81.27	100
0.685639	81.275	100
0.685799	81.27	100
0.686507	81.2675	100
0.687954	81.2675	100
0.689187	81.27	100
0.689376	81.2675	100
0.690847	81.2675	100
0.692294	81.27	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.693091	81.26	100
0.695808	81.26	100
0.695809	81.26	100
0.696119	81.26	268
0.696175	81.265	300
0.696175	81.265	100
0.696175	81.265	600
0.696175	81.265	600
0.696175	81.27	100
0.696175	81.265	200
0.696175	81.265	1000
0.696176	81.265	1000
0.696176	81.265	500
0.696176	81.265	100
0.696176	81.265	100
0.696177	81.2675	100
0.696178	81.265	1000
0.697755	81.265	100
0.697847	81.265	300
0.697847	81.265	100
0.697847	81.265	100
0.697847	81.265	100
0.697965	81.265	200
0.697979	81.265	100
0.698042	81.265	100
0.698285	81.27	100
0.698285	81.27	100
0.698285	81.27	100
0.698285	81.27	100
0.698285	81.27	100
0.698367	81.27	100
0.698946	81.28	200
0.698946	81.28	100
0.698946	81.28	100
0.698946	81.27	100
0.698946	81.28	300
0.698946	81.28	100
0.698946	81.28	100
0.698946	81.28	100
0.698946	81.28	100
0.698946	81.28	100
0.699604	81.285	100
0.699604	81.2802	100
0.699604	81.28	100
0.699604	81.28	100
0.699604	81.28	800
0.699908	81.285	100
0.701389	81.29	100
0.701389	81.29	100
0.701389	81.29	400
0.701389	81.29	100
0.701389	81.29	200
0.701389	81.29	100
0.701389	81.29	100
0.701389	81.29	100
0.701389	81.29	300
0.701389	81.29	400
0.701389	81.29	500
0.701389	81.29	100
0.701389	81.29	500
0.701389	81.29	100
0.701389	81.29	200
0.701389	81.29	200
0.701389	81.29	200
0.701389	81.29	100
0.70139	81.29	100
0.7015	81.29	300
0.701623	81.29	100
0.701623	81.3	500
0.701623	81.3	4700
0.701623	81.3	3523
0.701623	81.3	400
0.701623	81.3	100
0.701623	81.3	100
0.701623	81.3	100
0.701623	81.3	2500
0.701623	81.31	100
0.701623	81.31	100
0.701623	81.3	5300
0.701705	81.29	100
0.701705	81.29	100
0.701705	81.3	100
0.701705	81.29	100
0.701705	81.28	100
0.701705	81.28	100
0.701753	81.29	100
0.701753	81.28	100
0.701753	81.29	100
0.701753	81.29	100
0.702084	81.295	100
0.702084	81.29	100
0.702223	81.28	100
0.702223	81.28	100
0.702223	81.29	100
0.702223	81.28	100
0.702223	81.28	300
0.702223	81.28	300
0.702223	81.28	100
0.70223	81.28	100
0.702735	81.27	100
0.702735	81.28	300
0.702735	81.28	100
0.702735	81.28	400
0.707046	81.28	100
0.707065	81.28	189
0.707065	81.28	100
0.707065	81.28	126
0.707065	81.28	200
0.707065	81.28	206
0.710735	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	900
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	100
0.713945	81.28	300
0.713946	81.28	200
0.713946	81.28	100
0.713946	81.28	100
0.713947	81.29	400
0.713947	81.29	100
0.713947	81.28	100
0.713947	81.29	100
0.713947	81.28	100
0.714074	81.285	100
0.714075	81.285	100
0.714083	81.285	200
0.71516	81.3	100
0.71516	81.3	100
0.71516	81.29	100
0.71516	81.3	100
0.71516	81.3	100
0.71516	81.3	100
0.71516	81.29	100
0.71516	81.3	100
0.715258	81.3	100
0.715258	81.3	100
0.715258	81.3	100
0.715258	81.3	100
0.715258	81.3	100
0.715258	81.3	300
0.715258	81.3	400
0.715851	81.31	100
0.719412	81.32	100
0.720001	81.3	100
0.720001	81.3	100
0.724197	81.3	100
0.724197	81.3	100
0.725169	81.3	100
0.725169	81.29	100
0.72517	81.29	100
0.726744	81.29	100
0.726744	81.29	100
0.726744	81.29	100
0.728846	81.28	327
0.728846	81.28	245
0.728846	81.28	245
0.728846	81.28	163
0.728846	81.28	163
0.728846	81.28	300
0.728846	81.28	100
0.728846	81.285	100
0.728846	81.28	100
0.728846	81.28	100
0.728846	81.28	100
0.728846	81.28	100
0.728847	81.29	100
0.728847	81.29	300
0.729046	81.29	300
0.729046	81.29	200
0.729362	81.28	100
0.729364	81.28	100
0.729364	81.28	100
0.729364	81.28	200
0.729368	81.28	100
0.730032	81.28	100
0.730032	81.28	200
0.730122	81.28	100
0.730209	81.28	200
0.731512	81.28	100
0.731675	81.28	100
0.73202	81.28	100
0.732309	81.28	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.29	100
0.732769	81.3	400
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.295	100
0.732769	81.3	100
0.732769	81.3	100
0.732769	81.3	100
0.733811	81.29	100
0.733987	81.295	100
0.733987	81.295	100
0.737157	81.29	100
0.737157	81.28	200
0.737157	81.28	200
0.737157	81.28	100
0.737876	81.28	100
0.737876	81.28	100
0.738939	81.28	100
0.738939	81.28	400
0.738939	81.28	100
0.739011	81.28	100
0.739011	81.28	600
0.739011	81.28	277
0.739011	81.28	123
0.739011	81.28	277
0.739011	81.28	208
0.739011	81.27	100
0.739011	81.27	100
0.739011	81.28	100
0.740051	81.285	100
0.743787	81.28	100
0.746318	81.28	100
0.746318	81.29	100
0.746318	81.29	100
0.746318	81.29	100
0.746318	81.28	100
0.746318	81.29	100
0.746318	81.28	100
0.746318	81.28	100
0.748136	81.28	100
0.749005	81.28	100
0.749455	81.28	100
0.749455	81.28	100
0.750948	81.29	200
0.750974	81.28	200
0.750974	81.28	100
0.750974	81.29	100
0.750974	81.29	100
0.750997	81.28	100
0.750997	81.28	100
0.750997	81.28	100
0.751045	81.29	200
0.751148	81.28	200
0.7512	81.3	100
0.7512	81.29	100
0.7512	81.3	300
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.7512	81.3	100
0.751389	81.3	200
0.751798	81.3	700
0.751798	81.3	700
0.751798	81.3	700
0.751798	81.3	700
0.751798	81.3	700
0.751798	81.3099	100
0.751798	81.3	100
0.751799	81.3	700
0.751802	81.3	700
0.751945	81.29	100
0.752143	81.3	100
0.752143	81.29	100
0.752476	81.31	100
0.752476	81.32	200
0.752477	81.31	100
0.752546	81.305	100
0.753191	81.31	100
0.753238	81.3	40994
0.753777	81.3	100
0.754173	81.31	100
0.756075	81.32	100
0.756225	81.31	100
0.75676	81.32	100
0.756841	81.32	100
0.758401	81.3	100
0.758401	81.3	100
0.75859	81.3	100
0.758764	81.3	100
0.758788	81.31	100
0.758788	81.3	100
0.758788	81.3	100
0.758788	81.3	100
0.758788	81.3	100
0.758788	81.3	100
0.758788	81.3	200
0.759411	81.31	100
0.759458	81.3	100
0.759583	81.31	200
0.759584	81.31	100
0.759608	81.3	200
0.759618	81.3	100
0.760993	81.31	100
0.760993	81.3	100
0.760993	81.3	100
0.760993	81.3	100
0.764419	81.3	100
0.764419	81.3	100
0.764419	81.3	100
0.764419	81.3	100
0.764419	81.3	100
0.764419	81.29	192
0.764419	81.29	100
0.764962	81.29	100
0.767615	81.29	100
0.767891	81.29	100
0.767891	81.29	100
0.767891	81.29	100
0.767891	81.29	100
0.767891	81.29	100
0.767891	81.29	200
0.767891	81.29	100
0.767891	81.29	100
0.767892	81.29	100
0.767892	81.29	300
0.767897	81.28	100
0.767962	81.29	100
0.767962	81.29	100
0.767962	81.29	100
0.767962	81.29	100
0.767962	81.29	100
0.767962	81.3	200
0.768032	81.3	100
0.768032	81.3	100
0.770275	81.31	100
0.770275	81.31	100
0.770275	81.31	100
0.770275	81.3	100
0.770275	81.31	100
0.770275	81.31	100
0.770275	81.31	100
0.770275	81.3	100
0.770275	81.3	100
0.770275	81.3	100
0.770275	81.3	100
0.772671	81.3	100
0.77276	81.3	100
0.77276	81.3	100
0.77276	81.3	100
0.77276	81.3	100
0.77276	81.3	100
0.774702	81.29	100
0.774702	81.29	100
0.774702	81.29	200
0.774702	81.29	100
0.774702	81.29	100
0.774703	81.29	100
0.774703	81.29	100
0.774703	81.29	100
0.77481	81.28	100
0.77481	81.28	100
0.77481	81.28	100
0.77481	81.28	200
0.77481	81.28	200
0.77481	81.28	300
0.77481	81.28	100
0.77481	81.28	100
0.77481	81.28	100
0.77481	81.28	100
0.77481	81.275	200
0.774819	81.28	100
0.775124	81.28	100
0.775124	81.28	100
0.775139	81.28	100
0.775296	81.29	100
0.775296	81.28	100
0.776913	81.28	600
0.776914	81.28	100
0.776914	81.28	400
0.776928	81.28	100
0.777048	81.28	400
0.777218	81.28	400
0.777531	81.28	300
0.778053	81.28	300
0.779069	81.28	200
0.77907	81.28	100
0.77907	81.28	100
0.779071	81.28	134
0.779161	81.28	100
0.779166	81.28	100
0.779372	81.28	100
0.781426	81.29	100
0.78196	81.285	100
0.782391	81.29	100
0.782564	81.28	100
0.783259	81.3	100
0.783259	81.29	100
0.783259	81.3	100
0.783259	81.3	100
0.783259	81.3	200
0.783259	81.3	100
0.783259	81.3	200
0.783259	81.3	100
0.783259	81.3	100
0.783259	81.3	100
0.783259	81.3	100
0.783259	81.3	100
0.783259	81.3	400
0.783259	81.3	100
0.783259	81.29	100
0.783259	81.3	100
0.783259	81.3	400
0.78326	81.29	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.29	100
0.783502	81.28	100
0.783502	81.28	300
0.783502	81.29	100
0.783502	81.29	100
0.783502	81.28	300
0.783502	81.28	100
0.783502	81.28	200
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.29	100
0.783502	81.29	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	100
0.783502	81.28	102
0.783502	81.28	100
0.783503	81.28	100
0.783503	81.28	100
0.783503	81.28	100
0.7836	81.28	200
0.7836	81.28	200
0.783725	81.28	200
0.783725	81.28	100
0.783725	81.28	300
0.783725	81.28	300
0.783725	81.28	200
0.783725	81.28	200
0.783726	81.29	100
0.783741	81.28	100
0.78376	81.28	100
0.784302	81.29	200
0.784365	81.28	300
0.784365	81.28	300
0.784365	81.28	300
0.784365	81.28	300
0.784365	81.29	300
0.784365	81.28	100
0.784366	81.28	300
0.784366	81.28	500
0.784366	81.28	300
0.784367	81.28	300
0.785481	81.28	100
0.785481	81.28	100
0.785481	81.28	100
0.785481	81.28	100
0.785481	81.28	100
0.785481	81.28	100
0.785482	81.28	100
0.787021	81.28	100
0.787305	81.28	300
0.787307	81.29	100
0.788037	81.28	100
0.788037	81.28	100
0.788037	81.28	100
0.788037	81.28	100
0.788395	81.29	100
0.78919	81.28	200
0.78919	81.28	100
0.78919	81.27	100
0.790619	81.28	400
0.790619	81.28	100
0.790619	81.28	200
0.790619	81.28	100
0.790619	81.28	100
0.790619	81.28	200
0.790619	81.28	100
0.790619	81.28	100
0.790619	81.28	100
0.790621	81.28	100
0.790718	81.28	500
0.79117	81.28	400
0.791637	81.28	100
0.791637	81.28	100
0.791637	81.28	100
0.792289	81.27	154
0.792639	81.28	100
0.792639	81.28	100
0.792639	81.28	100
0.792772	81.28	100
0.792772	81.28	100
0.793042	81.28	100
0.793042	81.28	100
0.793234	81.29	100
0.793234	81.29	100
0.793234	81.29	100
0.793234	81.29	100
0.793654	81.28	100
0.793692	81.29	100
0.793692	81.29	100
0.79375	81.3	100
0.79375	81.3	100
0.79375	81.3	100
0.79375	81.3	400
0.79375	81.3	100
0.79375	81.3	100
0.79375	81.3	100
0.79375	81.3	100
0.79375	81.3	400
0.79375	81.3	100
0.79375	81.3	350
0.793751	81.3	100
0.793751	81.3	100
0.793913	81.3	100
0.793913	81.3	100
0.794445	81.3	200
0.794814	81.3	100
0.794933	81.3	100
0.795486	81.3	300
0.795486	81.3	300
0.795486	81.3	100
0.795834	81.31	119
0.795834	81.31	181
0.795834	81.31	100
0.795834	81.3	100
0.795834	81.3	100
0.795834	81.31	200
0.795834	81.31	100
0.795834	81.31	100
0.795834	81.3	100
0.795834	81.3	100
0.795834	81.3	100
0.795834	81.3	100
0.795834	81.3	104
0.795834	81.3	100
0.795834	81.3	100
0.795916	81.3	200
0.796499	81.31	100
0.797398	81.31	100
0.797398	81.31	100
0.797398	81.3	100
0.797398	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.797463	81.3	100
0.799242	81.3	100
0.799242	81.3	100
0.801184	81.3	100
0.802259	81.3	22000
0.802551	81.3	5000
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.3	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	123
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	900
0.802573	81.29	100
0.802573	81.29	100
0.802573	81.29	100
0.804167	81.29	200
0.804507	81.28	100
0.804507	81.28	100
0.804507	81.29	100
0.804507	81.28	300
0.804507	81.28	400
0.804507	81.28	100
0.804507	81.28	300
0.804507	81.28	200
0.804507	81.28	190
0.804507	81.28	100
0.80466	81.27	100
0.80466	81.27	100
0.80466	81.28	100
0.80466	81.27	253
0.80466	81.27	200
0.80466	81.27	147
0.80466	81.28	100
0.80466	81.27	100
0.808694	81.28	100
0.810368	81.26	100
0.810871	81.27	100
0.811472	81.26	200
0.811585	81.27	100
0.811585	81.27	100
0.811594	81.27	100
0.811957	81.27	100
0.812916	81.26	100
0.812916	81.26	255
0.812916	81.26	145
0.812916	81.26	100
0.812916	81.26	161
0.812997	81.26	100
0.814924	81.26	100
0.815035	81.26	245
0.815131	81.26	100
0.815131	81.26	100
0.815131	81.26	100
0.815234	81.26	100
0.815422	81.26	403
0.815422	81.26	100
0.815422	81.26	325
0.815422	81.26	300
0.815422	81.26	900
0.815422	81.25	100
0.815422	81.25	100
0.815422	81.25	100
0.815422	81.25	100
0.815422	81.25	200
0.815422	81.25	100
0.815422	81.25	100
0.815909	81.25	100
0.819601	81.26	100
0.819601	81.26	100
0.819601	81.26	100
0.819635	81.27	100
0.819635	81.27	321
0.819635	81.27	400
0.819635	81.27	100
0.820275	81.27	100
0.820275	81.27	100
0.822445	81.27	100
0.822445	81.28	100
0.822445	81.27	100
0.822445	81.28	100
0.822445	81.28	100
0.822876	81.28	100
0.822984	81.285	100
0.824588	81.29	100
0.825315	81.28	100
0.825315	81.28	100
0.825315	81.28	100
0.825315	81.28	100
0.826234	81.28	100
0.828601	81.28	100
0.828811	81.29	100
0.828811	81.29	100
0.828811	81.29	146
0.828811	81.29	200
0.828811	81.29	100
0.828811	81.29	100
0.828858	81.3	100
0.828858	81.3	100
0.828858	81.3	100
0.828858	81.3	100
0.828858	81.3	400
0.828858	81.3	200
0.828858	81.3	100
0.828858	81.3	181
0.829167	81.3	100
0.829167	81.3	100
0.831084	81.29	100
0.83288	81.3	100
0.833069	81.3	100
0.834747	81.29	100
0.836267	81.29	100
0.836703	81.3	100
0.836703	81.3	100
0.836731	81.3	100
0.836731	81.3	300
